Round	Trial Num	TrialType	TrialOnset	ChoiceOnset	DecisionOnset	Feedback Onset	RT	Safe Bet	Low Bet	High Bet	High Bet Pos	Gamble Pos	Choice Pos	Gamble Choice	Outcome	Profit	TotalProfit	
17	33	mix	685.8978304999982	685.8985958999983	688.3213894	688.326915499998	2.422793500001717	0	-1.5	1.23	bottom	right	left	safe	bad	0.0	9.59	
18	107	loss	695.293509799998	695.3015535999984	697.665852099999	697.6729522999995	2.3642985000005865	-0.2	-0.63	0	top	left	right	safe	bad	-0.2	9.39	
19	101	loss	708.110116099997	708.1155842999979	712.1576628000003	714.1738183999987	4.04207850000239	-0.2	-0.34	0	bottom	left	left	gamble	bad	-0.34	9.05	
20	90	gain	719.6901642999983	719.6908718999985	723.4023517999995	725.4174238999985	3.7114799000009953	0.5	0	2.5	top	right	right	gamble	bad	0.0	9.05	
21	104	loss	730.6088337000001	730.6095956999998	733.6795347999978	733.6874467999987	3.0699390999980096	-0.2	-0.44	0	top	right	left	safe	bad	-0.2	8.85	
22	55	gain	744.4917883999988	744.4971210999975	750.4549286000001	750.4619310999988	5.957807500002673	0.2	0	0.5	top	left	right	safe	good	0.2	9.05	
23	75	gain	757.2030785999996	757.2086710000003	760.3661507999968	762.3824322	3.1574797999965085	0.4	0	0.99	top	left	left	gamble	good	0.99	10.04	
24	106	loss	767.8588512999995	767.8653730999977	770.9939381000004	771.0017904999986	3.128565000002709	-0.2	-0.56	0	bottom	left	right	safe	good	-0.2	9.84	
25	69	gain	784.1376502999992	784.138417299997	786.7190043999981	786.7269828999997	2.5805871000011393	0.3	0	1.26	bottom	right	left	safe	good	0.3	10.14	
26	32	mix	793.914006199997	793.9217841999998	798.1622530999994	800.179114999999	4.2404688999995415	0	-1.5	0.99	top	left	left	gamble	good	0.99	11.13	
27	59	gain	805.0673007999976	805.0680166999991	807.3749167999995	809.3908988999974	2.306900100000348	0.2	0	0.84	bottom	right	right	gamble	good	0.84	11.97	
28	12	mix	820.9997374999984	821.0056769000003	823.1657294999968	823.1734333999993	2.160052599996561	0	-0.5	0.33	bottom	left	right	safe	good	0.0	11.97	
29	61	gain	830.2226951999983	830.230802799997	832.1616892999991	834.1776356999981	1.9308865000020887	0.3	0	0.5	top	left	left	gamble	bad	0.0	11.97	
30	113	loss	839.1089758999988	839.1097225999983	842.2569308999991	842.2639305999983	3.147208300000784	-0.3	-0.6	0	bottom	right	left	safe	bad	-0.3	11.67	
31	65	gain	856.8807735999981	856.8815240999975	860.9969611999986	861.0053798999979	4.115437100001145	0.3	0	0.74	top	right	left	safe	good	0.3	11.97	
32	73	gain	868.194352999999	868.195102499998	870.3748524999974	872.3897612000001	2.1797499999993306	0.4	0	0.8	bottom	right	right	gamble	bad	0.0	11.97	
33	82	gain	877.0224616999985	877.0284135999973	879.1201396999968	881.1352275999998	2.091726099999505	0.5	0	0.91	top	left	left	gamble	good	0.91	12.88	
34	103	loss	890.063499099997	890.064321599999	893.0954911999979	893.1025770999986	3.031169599998975	-0.2	-0.4	0	top	right	left	safe	good	-0.2	12.68	
35	7	mix	900.1702941999974	900.1774530999974	902.0080378999992	902.0149474999998	1.830584800001816	0	-0.3	0.3	top	left	right	safe	bad	0.0	12.68	
36	143	loss	909.1974957999992	909.1982071999992	912.1360738999974	914.1510068999996	2.937866699998267	-0.6	-1.2	0	top	right	right	gamble	good	0.0	12.68	
37	54	gain	923.9130005999978	923.9137596	926.8780512999983	928.8933913000001	2.9642916999982845	0.2	0	0.44	top	right	right	gamble	good	0.44	13.12	
38	36	mix	932.9724991000003	932.9765958999997	934.7565962999979	934.7625145999991	1.7800003999982437	0	-0.3	0.45	top	left	right	safe	good	0.0	13.12	
39	70	gain	941.6892382999977	941.6964475999994	944.1192338000001	946.1342350999985	2.4227862000007008	0.3	0	1.5	top	left	left	gamble	bad	0.0	13.12	
40	145	loss	956.5121901999992	956.5213201999977	960.2773386999979	960.2853486999993	3.7560185000002093	-0.6	-1.49	0	top	left	right	safe	good	-0.6	12.52	
41	26	mix	967.4032375999996	967.4125019999992	970.3219818999969	970.3309045999995	2.9094798999976774	0	-1.1	0.73	bottom	left	right	safe	good	0.0	12.52	
42	29	mix	977.2322553999984	977.232970699999	979.8502234999978	979.8573166999995	2.6172527999988233	0	-1.5	0.45	top	right	left	safe	bad	0.0	12.52	
43	42	mix	992.8589276999992	992.8596810999989	998.1574447999992	998.1653966999984	5.29776370000036	0	-0.8	1.2	top	right	left	safe	good	0.0	12.52	
44	83	gain	1005.3800381000001	1005.3807594999998	1008.1686398999991	1008.1734380999987	2.787880399999267	0.5	0	1	bottom	right	left	safe	bad	0.5	13.02	
45	133	loss	1015.6836033999971	1015.684362699998	1020.8453066000002	1020.8528366999999	5.160943900002167	-0.5	-1	0	bottom	right	left	safe	bad	-0.5	12.52	
46	123	loss	1032.6064828999988	1032.6072485999975	1037.0868871999992	1037.0946160999993	4.4796386000016355	-0.4	-0.8	0	bottom	right	left	safe	good	-0.4	12.12	
47	139	loss	1044.0238280999984	1044.0318719999996	1046.515254599999	1046.5229143999968	2.4833825999994588	-0.5	-2.1	0	top	left	right	safe	bad	-0.5	11.62	
48	80	gain	1053.6953944999987	1053.702182699999	1056.3932614999976	1058.4083700999981	2.6910787999986496	0.4	0	2	top	left	left	gamble	bad	0.0	11.62	
49	63	gain	1069.052092599999	1069.0528806999973	1071.1354238999993	1071.1424098999996	2.0825432000019646	0.3	0	0.6	bottom	right	left	safe	bad	0.3	11.92	
50	129	loss	1078.4079348999985	1078.4086743999978	1080.2133164999977	1080.2211627999968	1.80464209999991	-0.4	-1.68	0	top	right	left	safe	bad	-0.4	11.52	
51	66	gain	1086.8723976	1086.8794304000003	1088.875404899998	1088.8824107	1.9959744999978284	0.3	0	0.84	bottom	left	right	safe	good	0.3	11.82	
52	44	mix	1100.2207858000002	1100.221538599999	1102.8846531999989	1102.8916503999972	2.6631145999999717	0	-1.1	1.1	bottom	right	left	safe	good	0.0	11.82	
53	24	mix	1110.2002530999998	1110.2009781999986	1111.9143664999974	1111.9219131999998	1.713388299998769	0	-1.1	0.44	bottom	right	left	safe	bad	0.0	11.82	
54	85	gain	1118.6352338999968	1118.6438867999968	1120.2921779999997	1122.3089841	1.6482912000028591	0.5	0	1.24	top	left	left	gamble	good	1.24	13.06	
55	4	mix	1131.620146199999	1131.6208681999997	1134.5853356999978	1134.5924919999998	2.964467499998136	0	-0.3	0.16	top	right	left	safe	bad	0.0	13.06	
56	86	gain	1141.1260365999988	1141.129973199997	1143.130087499998	1145.145768399998	2.0001143000008597	0.5	0	1.4	top	left	left	gamble	bad	0.0	13.06	
57	92	gain	1150.4108543999973	1150.411609699997	1152.2425451999989	1154.2576924999994	1.8309355000019423	0.6	0	1.09	top	right	right	gamble	bad	0.0	13.06	
58	140	loss	1162.8859010999986	1162.8866646999995	1165.3356370999973	1165.3426774	2.4489723999977286	-0.5	-2.5	0	top	right	left	safe	good	-0.5	12.56	
59	56	gain	1172.1409544999988	1172.1482298999981	1174.3135847999984	1174.3168063999983	2.1653549000002386	0.2	0	0.56	bottom	left	right	safe	good	0.2	12.76	
60	119	loss	1181.7673399999985	1181.7681042000004	1183.6420389999985	1183.6492271999996	1.8739347999980964	-0.3	-1.26	0	bottom	right	left	safe	good	-0.3	12.46	
61	72	gain	1194.6197816999993	1194.6278504999973	1196.935071699998	1198.9507080000003	2.3072212000006402	0.4	0	0.73	top	left	left	gamble	bad	0.0	12.46	
62	50	mix	1204.2161156999973	1204.2231855999999	1205.7977343999992	1205.8047279999992	1.5745487999993202	0	-1.5	3	top	left	right	safe	bad	0.0	12.46	
63	128	loss	1213.2240736999993	1213.2248260999986	1215.6761688999977	1215.6837247999974	2.451342799999111	-0.4	-1.44	0	top	right	left	safe	good	-0.4	12.06	
64	144	loss	1226.9032845000002	1226.9040070999981	1232.3174387	1232.3258623000002	5.413431600001786	-0.6	-1.33	0	bottom	right	left	safe	good	-0.6	11.46	
65	15	mix	1239.563763799997	1239.5644820999987	1242.111877299998	1242.1194957999978	2.5473951999993005	0	-0.8	0.16	top	right	left	safe	good	0.0	11.46	
66	5	mix	1249.4604268999974	1249.4660683000002	1254.6222455999996	1256.6369111999993	5.156177299999399	0	-0.3	0.2	top	left	left	gamble	bad	-0.3	11.16	
67	121	loss	1266.898463999998	1266.9062642999997	1270.2136893999996	1270.220837599998	3.3074250999998185	-0.4	-0.67	0	bottom	left	right	safe	bad	-0.4	10.76	
68	16	mix	1276.8826255999993	1276.8903929999979	1280.7583001999992	1280.7670758999993	3.867907200001355	0	-0.8	0.24	bottom	left	right	safe	good	0.0	10.76	
69	112	loss	1287.8153638999975	1287.8226254	1294.7177368999983	1294.7255946999976	6.8951114999981655	-0.3	-0.55	0	bottom	left	right	safe	good	-0.3	10.46	
70	134	loss	1305.8271619999978	1305.8279335999978	1309.2591365999979	1309.2668474999991	3.431203000000096	-0.5	-1.11	0	bottom	right	left	safe	bad	-0.5	9.96	
71	21	mix	1315.9054096	1315.9126832000002	1321.6365469999982	1321.6458256999977	5.723863799998071	0	-0.8	0.8	bottom	left	right	safe	bad	0.0	9.96	
72	35	mix	1328.9101078999993	1328.916556799999	1330.9815122	1330.9886759	2.064955400001054	0	-0.3	0.36	top	left	right	safe	bad	0.0	9.96	
73	77	gain	1343.4422468999983	1343.4430211	1345.0574669999987	1347.0724891999998	1.6144458999988274	0.4	0	1.26	top	right	right	gamble	good	1.26	11.22	
74	13	mix	1351.1609635999994	1351.1616920999986	1354.0203597	1354.0280549999989	2.858667600001354	0	-0.5	0.41	bottom	right	left	safe	bad	0.0	11.22	
75	98	gain	1360.664630299998	1360.6653969	1362.9812949999978	1364.997641799997	2.3158980999978667	0.6	0	2.16	bottom	right	right	gamble	bad	0.0	11.22	
76	100	gain	1375.3419463999999	1381.2515342999977	1383.0374429999974	1385.053779599999	1.785908699999709	0.6	0	3	top	left	left	gamble	good	3.0	14.22	
77	99	gain	1390.520010199998	1390.5207663	1392.6149361999996	1394.6314175999978	2.0941698999995424	0.6	0	2.52	bottom	right	right	gamble	good	2.52	16.74	
78	117	loss	1399.1831450999998	1399.1839046999994	1401.4611767999995	1401.468794999997	2.2772721000001184	-0.3	-0.95	0	top	right	left	safe	good	-0.3	16.44	
79	68	gain	1411.4065346999996	1411.4074110000001	1412.9709729999995	1414.9864665999994	1.563561999999365	0.3	0	1.08	top	right	right	gamble	good	1.08	17.52	
80	108	loss	1419.0341665999986	1419.0349264999968	1421.1166787000002	1421.1237813999978	2.0817522000033932	-0.2	-0.72	0	bottom	right	left	safe	bad	-0.2	17.32	
81	96	gain	1428.1598984999982	1428.1656836000002	1430.1625951999995	1432.1787547999993	1.9969115999992937	0.6	0	1.68	bottom	left	left	gamble	good	1.68	19.0	
82	22	mix	1442.5733731999971	1442.5808881999983	1447.0207491999972	1447.0283544999984	4.439860999998928	0	-1.1	0.22	top	left	right	safe	good	0.0	19.0	
83	105	loss	1454.362159799999	1454.3696192999996	1456.6486704999988	1456.6561586999997	2.2790511999992304	-0.2	-0.5	0	top	left	right	safe	good	-0.2	18.8	
84	23	mix	1463.4319006999976	1463.4326513999986	1465.026783199999	1465.033809499997	1.5941318000004685	0	-1.1	0.33	bottom	right	left	safe	good	0.0	18.8	
85	149	loss	1475.0895388999998	1475.0902691999981	1477.236940699997	1477.2440169000001	2.1466714999987744	-0.6	-2.52	0	bottom	right	left	safe	bad	-0.6	18.2	
86	81	gain	1484.5106718999996	1484.5168847999994	1486.616195999999	1488.631365199999	2.099311199999647	0.5	0	0.84	bottom	left	left	gamble	bad	0.0	18.2	
87	6	mix	1494.1225873999974	1494.1307190999978	1498.1599777999982	1498.167086999998	4.029258700000355	0	-0.3	0.25	bottom	left	right	safe	good	0.0	18.2	
88	95	gain	1509.071554299997	1509.0794886999975	1510.4535182	1512.4695369999972	1.3740295000025071	0.6	0	1.49	top	left	left	gamble	bad	0.0	18.2	
89	78	gain	1517.8362589999997	1517.8370168999973	1519.7979105999984	1521.8148664999972	1.9608937000011792	0.4	0	1.44	top	right	right	gamble	bad	0.0	18.2	
90	102	loss	1526.336368999997	1526.337098099997	1530.693245399998	1530.7019139999975	4.356147300000885	-0.2	-0.36	0	top	right	left	safe	bad	-0.2	18.0	
91	120	loss	1541.0362663999986	1541.0438950999996	1543.4685919000003	1543.4746841999986	2.4246968000006746	-0.3	-1.5	0	top	left	right	safe	good	-0.3	17.7	
92	8	mix	1550.3995402999972	1550.4002551999984	1552.547854499997	1552.5551371999973	2.1475992999985465	0	-0.5	0.1	bottom	right	left	safe	bad	0.0	17.7	
93	125	loss	1559.3543138999994	1559.3605143999994	1562.359580299999	1562.3642655000003	2.9990658999995503	-0.4	-0.99	0	top	left	right	safe	bad	-0.4	17.3	
94	48	mix	1573.7874632999992	1573.7881935999976	1577.733994099999	1577.7419007999997	3.9458005000014964	0	-1.5	1.8	bottom	right	left	safe	good	0.0	17.3	
95	91	gain	1584.5160411999968	1584.5219811999996	1586.0972224999969	1588.1129310999968	1.5752412999972876	0.6	0	1.01	bottom	left	left	gamble	bad	0.0	17.3	
96	49	mix	1593.5946487	1593.5954039999997	1597.8734172999975	1597.881319	4.278013299997838	0	-1.5	2.25	bottom	right	left	safe	bad	0.0	17.3	
97	64	gain	1609.0021058999992	1609.0094479	1610.999816399999	1613.0154196999974	1.9903684999990219	0.3	0	0.67	top	left	left	gamble	good	0.67	17.97	
98	127	loss	1617.6243130000003	1617.6250722999976	1619.6797592000003	1619.687403099997	2.0546869000027073	-0.4	-1.26	0	top	right	left	safe	bad	-0.4	17.57	
99	148	loss	1626.2945521000001	1626.2952974	1629.7404671000004	1629.7476172999995	3.445169700000406	-0.6	-2.16	0	bottom	right	left	safe	good	-0.6	16.97	
100	137	loss	1640.5516470000002	1640.558928999999	1644.6987413999996	1644.7065392999975	4.139812400000665	-0.5	-1.58	0	bottom	left	right	safe	good	-0.5	16.47	
101	87	gain	1651.535019699997	1651.5429966999982	1652.794383499997	1654.8101762999977	1.251386799998727	0.5	0	1.58	bottom	left	left	gamble	bad	0.0	16.47	
102	38	mix	1659.7546932999976	1659.7555014999998	1661.5737383999985	1661.5808289999986	1.8182368999987375	0	-0.5	0.6	bottom	right	left	safe	bad	0.0	16.47	
103	93	gain	1673.1330153999988	1673.1337687999985	1675.7323139999971	1677.7489695000004	2.5985451999986253	0.6	0	1.2	top	right	right	gamble	good	1.2	17.67	
104	31	mix	1682.6281261000004	1682.6362254999985	1683.8619618999983	1685.8780248000003	1.2257363999997324	0	-1.5	0.78	bottom	left	left	gamble	bad	-1.5	16.17	
105	138	loss	1690.6160084999974	1690.6167305999988	1692.474164299998	1694.4901175999985	1.857433699999092	-0.5	-1.8	0	bottom	right	right	gamble	good	0.0	16.17	
106	19	mix	1703.3511450999977	1703.3519123999977	1705.917241199997	1707.9320152	2.5653287999994063	0	-0.8	0.53	bottom	right	right	gamble	bad	-0.8	15.37	
107	1	mix	1713.3887075999992	1713.394368399997	1716.461352299997	1718.4763310999988	3.0669839000001957	0	-0.3	0.06	bottom	left	left	gamble	bad	-0.3	15.07	
108	9	mix	1723.142084799998	1723.1429084999982	1725.4066447999976	1725.413698799999	2.2637362999994366	0	-0.5	0.15	bottom	right	left	safe	bad	0.0	15.07	
109	110	loss	1735.667511599997	1735.6744115000001	1738.1159625999971	1740.1317095999984	2.441551099997014	-0.2	-1	0	top	left	left	gamble	good	0.0	15.07	
110	146	loss	1745.313538399998	1745.3217850999972	1747.8115410999999	1749.8274021999969	2.4897560000026715	-0.6	-1.68	0	bottom	left	left	gamble	good	0.0	15.07	
111	14	mix	1754.4339607999973	1754.4412310999978	1757.172563199998	1759.188771699999	2.731332100000145	0	-0.5	0.5	top	left	left	gamble	good	0.5	15.57	
112	114	loss	1767.3012863000004	1767.3092794999975	1770.2668927999985	1772.2826575	2.9576133000009577	-0.3	-0.67	0	top	left	left	gamble	good	0.0	15.57	
113	52	gain	1777.0646457000003	1777.0654073999976	1780.2444633999985	1780.2524386999976	3.1790560000008554	0.2	0	0.36	top	right	left	safe	bad	0.2	15.77	
114	28	mix	1787.0925131000004	1787.093227399997	1788.2735288000003	1790.2898126999971	1.1803014000033727	0	-1.5	0.3	top	right	right	gamble	bad	-1.5	14.27	
115	150	loss	1798.4337701999975	1798.439266199999	1801.915703999999	1803.9314559999984	3.476437799999985	-0.6	-3	0	top	left	left	gamble	good	0.0	14.27	
116	131	loss	1809.2367261	1809.2447543999988	1811.4306972999984	1813.442952399997	2.1859428999996453	-0.5	-0.84	0	bottom	left	left	gamble	bad	-0.84	13.43	
117	18	mix	1818.1407910999988	1818.1415600999972	1821.8727056999996	1823.8875375999996	3.731145600002492	0	-0.8	0.42	top	right	right	gamble	good	0.42	13.85	
118	53	gain	1832.1161837	1832.1169420999977	1834.6992844999986	1836.7152499000003	2.5823424000009254	0.2	0	0.4	top	right	right	gamble	bad	0.0	13.85	
119	116	loss	1841.5064351999972	1841.5098087999977	1843.9934501999996	1846.009054799997	2.483641400001943	-0.3	-0.84	0	bottom	left	left	gamble	bad	-0.84	13.01	
120	47	mix	1851.217912199998	1851.2270925999983	1852.7896873999998	1854.8059526999969	1.5625948000015342	0	-1.1	2.2	top	left	left	gamble	bad	-1.1	11.91	
121	45	mix	1863.7499508	1863.7541517999998	1865.9491419999977	1867.9642814	2.1949901999978465	0	-1.1	1.32	top	left	left	gamble	bad	-1.1	10.81	
122	27	mix	1872.663687799999	1872.6644078999998	1874.9944056999993	1877.0106560999993	2.3299977999995463	0	-1.1	0.9	top	right	right	gamble	good	0.9	11.71	
123	10	mix	1881.828336999999	1881.8340073	1883.4398957999983	1885.455009899997	1.6058884999984002	0	-0.5	0.2	top	left	left	gamble	good	0.2	11.91	
124	132	loss	1893.467973699997	1893.475820599997	1896.4991319999972	1896.5068799999972	3.023311400000239	-0.5	-0.91	0	top	left	right	safe	bad	-0.5	11.41	
125	135	loss	1903.0437665999998	1903.0486216999998	1905.3289310999971	1907.3432526999968	2.28030939999735	-0.5	-1.24	0	top	left	left	gamble	good	0.0	11.41	
126	2	mix	1912.7359109999998	1912.7366277999972	1914.773620699998	1914.7811952999982	2.0369929000007687	0	-0.3	0.09	top	right	left	safe	bad	0.0	11.41	
127	34	mix	1924.5522834999974	1924.5530741000002	1926.6007926999991	1928.6166524999971	2.047718599998916	0	-1.5	1.5	bottom	right	right	gamble	good	1.5	12.91	
128	62	gain	1933.854041399998	1933.859528699999	1936.8611315999988	1938.8781367999982	3.0016028999998525	0.3	0	0.55	bottom	left	left	gamble	bad	0.0	12.91	
129	88	gain	1944.290637799997	1944.2913826999975	1945.6730922999996	1947.6893211999995	1.3817096000020683	0.5	0	1.8	bottom	right	right	gamble	good	1.8	14.71	
130	130	loss	1955.8690740999991	1955.8747756999983	1957.5008113999975	1959.5161684999985	1.6260356999991927	-0.4	-2	0	top	left	left	gamble	bad	-2.0	12.71	
131	142	loss	1964.953339599997	1964.9541427000004	1967.6120741999985	1969.6272836999997	2.657931499998085	-0.6	-1.09	0	top	right	right	gamble	bad	-1.09	11.62	
132	136	loss	1975.0736878999996	1975.0803793999985	1977.3903549999995	1977.3994557999977	2.309975600001053	-0.5	-1.4	0	top	left	right	safe	good	-0.5	11.12	
133	3	mix	1987.7340884999976	1987.7348461999973	1990.166980099999	1990.1740632999972	2.432133900001645	0	-0.3	0.12	top	right	left	safe	good	0.0	11.12	
134	109	loss	1996.9983441000004	1996.9991037	1998.8290541999995	2000.845120099999	1.8299504999995406	-0.2	-0.84	0	bottom	right	right	gamble	good	0.0	11.12	
135	37	mix	2006.0473308999972	2006.0540930999996	2007.1247597999973	2007.1272342999982	1.0706666999976733	0	-0.3	0.6	bottom	left	right	safe	good	0.0	11.12	
136	58	gain	2016.5685582999977	2016.5693147999991	2018.1854280999978	2020.2017008000003	1.6161132999986876	0.2	0	0.72	bottom	right	right	gamble	good	0.72	11.84	
137	30	mix	2025.4296050999983	2025.4360791	2026.6644985999992	2026.671965499998	1.2284194999992906	0	-1.5	0.6	top	left	right	safe	good	0.0	11.84	
138	76	gain	2034.1753014999995	2034.1839360999984	2035.1931657999994	2037.209214399998	1.0092297000010149	0.4	0	1.12	bottom	left	left	gamble	bad	0.0	11.84	
139	147	loss	2045.254386499997	2045.2609942999989	2046.7870848999992	2046.7942130999982	1.526090600000316	-0.6	-1.9	0	top	left	right	safe	good	-0.6	11.24	
140	111	loss	2053.731152499997	2053.7372130000003	2055.649107099998	2055.656199699999	1.9118940999978804	-0.3	-0.5	0	top	left	right	safe	good	-0.3	10.94	
141	60	gain	2063.100859299997	2063.107304899997	2065.310547099998	2065.3175527999992	2.203242200001114	0.2	0	1	top	left	right	safe	bad	0.2	11.14	
142	84	gain	2075.322658099998	2075.3233803999974	2077.4375403999984	2079.453100699997	2.114160000000993	0.5	0	1.11	bottom	right	right	gamble	good	1.11	12.25	
143	141	loss	2084.7291933999986	2084.735767099999	2086.466214699998	2086.473169099998	1.7304475999990245	-0.6	-1.01	0	bottom	left	right	safe	good	-0.6	11.65	
144	39	mix	2093.1243915999985	2093.1319994999976	2095.144165599999	2095.151187299998	2.0121661000011954	0	-0.5	0.75	top	left	right	safe	bad	0.0	11.65	
145	124	loss	2105.506223499997	2105.5069788	2108.2879633999983	2108.295079299998	2.7809845999981917	-0.4	-0.89	0	bottom	right	left	safe	bad	-0.4	11.25	
146	79	gain	2115.3159973	2115.316764799998	2116.616083599998	2118.631844299998	1.2993188000000373	0.4	0	1.68	top	right	right	gamble	good	1.68	12.93	
147	43	mix	2123.179683899998	2123.1804142	2124.8453919999993	2124.8499214000003	1.6649777999991784	0	-0.8	1.6	top	right	left	safe	bad	0.0	12.93	
148	97	gain	2134.5063072999983	2134.5138810999997	2135.5895600999975	2137.605146099999	1.0756789999977627	0.6	0	1.9	top	left	left	gamble	bad	0.0	12.93	
149	20	mix	2142.626715999999	2142.6341103999985	2143.902461599999	2143.9095702999984	1.2683512000003248	0	-0.8	0.66	top	left	right	safe	good	0.0	12.93	
150	17	mix	2151.324994399998	2151.3257176999978	2153.365086499998	2153.3723422999974	2.039368800000375	0	-0.8	0.32	top	right	left	safe	good	0.0	12.93	

Start Time: 21:07:35
End Time: 21:43:38
