Round	Trial Num	TrialType	TrialOnset	ChoiceOnset	DecisionOnset	Feedback Onset	RT	Safe Bet	Low Bet	High Bet	High Bet Pos	Gamble Pos	Choice Pos	Gamble Choice	Outcome	Profit	TotalProfit	
52	143	loss	938.8030039999999	938.8038412999999	942.4853057	944.5012431999999	3.6814644000000953	-0.6	-1.2	0	top	right	right	gamble	good	0.0	24.84	
53	73	gain	949.4926048000002	949.4933605000001	953.5620738000002	955.578771	4.068713300000127	0.4	0	0.8	bottom	right	right	gamble	bad	0.0	24.84	
54	82	gain	960.2127792000001	960.2201115000003	962.6077539000003	964.6241903999999	2.3876424000000043	0.5	0	0.91	top	left	left	gamble	good	0.91	25.75	
55	40	mix	974.2676124	974.2684138	977.8164526999999	977.8240853000002	3.5480388999999377	0	-0.5	1	top	right	left	safe	good	0.0	25.75	
56	23	mix	985.3378373999999	985.3386194	988.9603837	988.9673892000001	3.6217642999999953	0	-1.1	0.33	bottom	right	left	safe	good	0.0	25.75	
57	133	loss	995.5331055000001	995.5340795000002	999.6382612000002	1001.6543815	4.1041817000000265	-0.5	-1	0	bottom	right	right	gamble	good	0.0	25.75	
58	68	gain	1010.0501069000002	1010.0508684000001	1012.5480333	1014.5637718000003	2.497164899999916	0.3	0	1.08	top	right	right	gamble	good	1.08	26.83	
59	142	loss	1018.6122123	1018.6129693000003	1022.8421017999999	1024.8586956	4.2291324999996505	-0.6	-1.09	0	top	right	right	gamble	bad	-1.09	25.74	
60	65	gain	1030.3071462000003	1030.3079019000002	1032.3204193000001	1034.33659	2.012517399999979	0.3	0	0.74	top	right	right	gamble	bad	0.0	25.74	
61	93	gain	1043.7644636	1043.7652825999999	1045.9303378	1047.9467702000002	2.165055200000097	0.6	0	1.2	top	right	right	gamble	good	1.2	26.94	
62	139	loss	1052.8238910999999	1052.8323460000001	1056.6408889	1056.6479841999999	3.808542899999793	-0.5	-2.1	0	top	left	right	safe	bad	-0.5	26.44	
63	140	loss	1063.8141041	1063.8148612999998	1067.5346684	1067.5395606000002	3.719807100000253	-0.5	-2.5	0	top	right	left	safe	good	-0.5	25.94	
64	110	loss	1078.0465079	1078.0526	1084.0430612	1086.0589020000002	5.990461200000027	-0.2	-1	0	top	left	left	gamble	good	0.0	25.94	
65	80	gain	1091.2409515	1091.2561858	1093.9882085	1096.0035354000001	2.732022700000016	0.4	0	2	top	left	left	gamble	bad	0.0	25.94	
66	72	gain	1101.186295	1101.1902488	1104.4655822	1104.4730379000002	3.2753333999999086	0.4	0	0.73	top	left	right	safe	good	0.4	26.34	
67	28	mix	1115.6772941	1115.6780709	1119.9073418000003	1119.9151365000002	4.2292709000003015	0	-1.5	0.3	top	right	left	safe	good	0.0	26.34	
68	78	gain	1126.6045645	1126.605298	1128.7859852000001	1130.8023160000002	2.180687200000193	0.4	0	1.44	top	right	right	gamble	bad	0.0	26.34	
69	18	mix	1135.3181490000002	1135.3189005	1137.9316257	1137.9387063	2.6127252000001135	0	-0.8	0.42	top	right	left	safe	bad	0.0	26.34	
70	62	gain	1149.3431016	1149.3500309	1151.3745139000002	1153.3897876	2.0244830000001457	0.3	0	0.55	bottom	left	left	gamble	bad	0.0	26.34	
71	123	loss	1158.7951698000002	1158.7959022999999	1162.8179877000002	1164.8346430000001	4.022085400000378	-0.4	-0.8	0	bottom	right	right	gamble	bad	-0.8	25.54	
72	149	loss	1169.7427129000002	1169.7434379000001	1172.3962576	1172.4007824999999	2.6528196999997817	-0.6	-2.52	0	bottom	right	left	safe	bad	-0.6	24.94	
73	119	loss	1183.6082907	1183.6090193999999	1189.0047628000002	1189.0127830000001	5.395743400000356	-0.3	-1.26	0	bottom	right	left	safe	good	-0.3	24.64	
74	124	loss	1196.2418836000002	1196.242612	1198.4990902	1198.5061924000001	2.256478199999947	-0.4	-0.89	0	bottom	right	left	safe	bad	-0.4	24.24	
75	44	mix	1205.5133959999998	1205.5141176000002	1208.9608306999999	1210.9767554	3.44671309999967	0	-1.1	1.1	bottom	right	right	gamble	bad	-1.1	23.14	
76	89	gain	1220.3206495	1227.8358592	1229.8164145	1231.8321199000002	1.9805553000001055	0.5	0	2.1	top	left	left	gamble	good	2.1	25.24	
77	96	gain	1237.0388444999999	1237.0466688000001	1239.1113673999998	1241.127916	2.0646985999997014	0.6	0	1.68	bottom	left	left	gamble	good	1.68	26.92	
78	35	mix	1246.5958401000003	1246.6033828	1249.2222338000001	1249.2292944	2.618851000000177	0	-0.3	0.36	top	left	right	safe	bad	0.0	26.92	
79	105	loss	1259.9675739	1259.9748591000002	1262.8321624	1264.8486145000002	2.857303299999785	-0.2	-0.5	0	top	left	left	gamble	bad	-0.5	26.42	
80	29	mix	1269.5951142	1269.5963885	1272.5438318000001	1272.5516465	2.9474433000000317	0	-1.5	0.45	top	right	left	safe	bad	0.0	26.42	
81	8	mix	1279.9631564000001	1279.9638838	1282.8544473000002	1282.8614338000002	2.8905635000000984	0	-0.5	0.1	bottom	right	left	safe	bad	0.0	26.42	
82	56	gain	1293.4484025000002	1293.4552138	1296.3811351	1298.3974669	2.9259213000000273	0.2	0	0.56	bottom	left	left	gamble	bad	0.0	26.42	
83	130	loss	1303.8300755	1303.835559	1309.6237806999998	1311.6394363	5.788221699999667	-0.4	-2	0	top	left	left	gamble	bad	-2.0	24.42	
84	147	loss	1317.0759647000004	1317.0831644999998	1320.8177607999996	1322.8343531	3.7345962999997937	-0.6	-1.9	0	top	left	left	gamble	bad	-1.9	22.52	
85	117	loss	1331.4624423000005	1331.4632554999998	1335.3438452999999	1337.3591078999998	3.8805898000000525	-0.3	-0.95	0	top	right	right	gamble	bad	-0.95	21.57	
86	9	mix	1341.8992868000005	1341.9001154999996	1345.0715775999997	1347.0884760999998	3.171462100000099	0	-0.5	0.15	bottom	right	right	gamble	good	0.15	21.72	
87	46	mix	1351.6047472999999	1351.6136812000004	1355.6326734000004	1355.6413187999997	4.018992199999957	0	-1.1	1.65	bottom	left	right	safe	bad	0.0	21.72	
88	60	gain	1366.1932503999997	1366.2000411	1368.6428726000004	1370.6592891999999	2.442831500000466	0.2	0	1	top	left	left	gamble	good	1.0	22.72	
89	79	gain	1375.7144277999996	1375.7151439999998	1378.2711457000005	1380.2872638999997	2.5560017000007065	0.4	0	1.68	top	right	right	gamble	good	1.68	24.4	
90	87	gain	1384.8362227999996	1384.8439611000003	1389.9318059999996	1391.9480811000003	5.087844899999254	0.5	0	1.58	bottom	left	left	gamble	bad	0.0	24.4	
91	132	loss	1400.8264962000003	1400.8330711999997	1404.3406544999998	1406.3565433000003	3.5075833000000785	-0.5	-0.91	0	top	left	left	gamble	good	0.0	24.4	
92	15	mix	1410.8678848999998	1410.8686423999998	1413.3020680999998	1413.3091559000004	2.4334257000000434	0	-0.8	0.16	top	right	left	safe	good	0.0	24.4	
93	26	mix	1420.6339440000002	1420.6421572999998	1423.5138852999999	1423.5209452999998	2.8717280000000756	0	-1.1	0.73	bottom	left	right	safe	good	0.0	24.4	
94	97	gain	1434.4072164999998	1434.4148000000005	1437.673119	1439.6882618	3.258318999999574	0.6	0	1.9	top	left	left	gamble	bad	0.0	24.4	
95	95	gain	1444.7031558999997	1444.7077884	1447.0347744	1449.0500460000003	2.3269860000000335	0.6	0	1.49	top	left	left	gamble	bad	0.0	24.4	
96	106	loss	1454.4152694000004	1454.4216365000002	1458.6282170000004	1458.6360303000001	4.2065805000002	-0.2	-0.56	0	bottom	left	right	safe	good	-0.2	24.2	
97	51	gain	1471.5382701999997	1471.5459677	1475.0026841999997	1477.0186765999997	3.4567164999998568	0.2	0	0.34	bottom	left	left	gamble	bad	0.0	24.2	
98	134	loss	1482.4647350000005	1482.4654891	1485.0147130000005	1485.0217617999997	2.54922390000047	-0.5	-1.11	0	bottom	right	left	safe	bad	-0.5	23.7	
99	58	gain	1491.6683442000003	1491.6690649000002	1495.991661	1495.9993635	4.322596099999828	0.2	0	0.72	bottom	right	left	safe	bad	0.2	23.9	
100	109	loss	1506.8701410000003	1506.8708668999998	1509.0019291999997	1511.0179563000002	2.1310622999999396	-0.2	-0.84	0	bottom	right	right	gamble	good	0.0	23.9	
101	121	loss	1516.2189617000004	1516.2272756000002	1519.0961055999996	1521.1130292999997	2.868829999999434	-0.4	-0.67	0	bottom	left	left	gamble	good	0.0	23.9	
102	48	mix	1525.7460965	1525.7468200000003	1528.2084184000005	1528.2161478999997	2.4615984000001845	0	-1.5	1.8	bottom	right	left	safe	good	0.0	23.9	
103	122	loss	1538.9030807999998	1538.9084780000003	1541.7348428000005	1543.7507527999996	2.826364800000192	-0.4	-0.73	0	top	left	left	gamble	bad	-0.73	23.17	
104	10	mix	1548.7094800000004	1548.7166144000003	1552.6123473999996	1554.6275174000002	3.8957329999993817	0	-0.5	0.2	top	left	left	gamble	good	0.2	23.37	
105	111	loss	1559.5350420000004	1559.5398565000005	1562.0404414000004	1564.0566415000003	2.5005848999999216	-0.3	-0.5	0	top	left	left	gamble	bad	-0.5	22.87	
106	90	gain	1573.1019328000002	1573.1027406000003	1576.8832390999996	1578.8979608	3.7804984999993394	0.5	0	2.5	top	right	right	gamble	bad	0.0	22.87	
107	47	mix	1584.0906679999998	1584.0989225000003	1587.5097990000004	1589.5267875999998	3.410876500000086	0	-1.1	2.2	top	left	left	gamble	bad	-1.1	21.77	
108	92	gain	1594.802976	1594.8037783999998	1597.1216574	1599.1372301000001	2.3178790000001754	0.6	0	1.09	top	right	right	gamble	bad	0.0	21.77	
109	77	gain	1607.8504614000003	1607.8512005000002	1609.8980417000002	1611.9149871	2.046841200000017	0.4	0	1.26	top	right	right	gamble	good	1.26	23.03	
110	2	mix	1616.0020776000001	1616.0028652	1619.9591557000003	1619.9636437999998	3.95629050000025	0	-0.3	0.09	top	right	left	safe	bad	0.0	23.03	
111	141	loss	1626.7316921000001	1626.7394867000003	1629.7380597000001	1631.7533763000001	2.998572999999851	-0.6	-1.01	0	bottom	left	left	gamble	bad	-1.01	22.02	
112	55	gain	1640.0491319000002	1640.054532	1643.5137025000004	1645.5304580000002	3.459170500000255	0.2	0	0.5	top	left	left	gamble	bad	0.0	22.02	
113	64	gain	1650.2314192000003	1650.2380263000005	1652.7920596000004	1654.8086695000002	2.554033299999901	0.3	0	0.67	top	left	left	gamble	good	0.67	22.69	
114	70	gain	1659.4170710999997	1659.4207905000003	1661.1547434000004	1663.1702206	1.7339529000000766	0.3	0	1.5	top	left	left	gamble	bad	0.0	22.69	
115	69	gain	1671.1984337000004	1671.1992375	1673.7976156000004	1675.8142267000003	2.5983781000004456	0.3	0	1.26	bottom	right	right	gamble	bad	0.0	22.69	
116	91	gain	1680.9660962999997	1680.9745353999997	1684.5591765999998	1684.5668830000004	3.5846412000000782	0.6	0	1.01	bottom	left	right	safe	good	0.6	23.29	
117	115	loss	1692.0889016	1692.0896616	1696.7694333	1698.7853170999997	4.679771699999947	-0.3	-0.74	0	top	right	right	gamble	bad	-0.74	22.55	
118	86	gain	1707.5643132000005	1707.5715245000001	1709.8789416	1711.8942924000003	2.3074170999998387	0.5	0	1.4	top	left	left	gamble	bad	0.0	22.55	
119	103	loss	1717.1607886000002	1717.1615560999999	1723.2220447999998	1725.2383572999997	6.060488699999951	-0.2	-0.4	0	top	right	right	gamble	bad	-0.4	22.15	
120	33	mix	1730.2742335000003	1730.2749560000002	1733.0329256000005	1733.0376444000003	2.7579696000002514	0	-1.5	1.23	bottom	right	left	safe	bad	0.0	22.15	
121	113	loss	1743.5449872999998	1743.5457088000003	1747.4251793000003	1749.4414226999997	3.879470500000025	-0.3	-0.6	0	bottom	right	right	gamble	good	0.0	22.15	
122	112	loss	1753.9745079000004	1753.9805084999998	1756.5042722999997	1758.5196305	2.5237637999998697	-0.3	-0.55	0	bottom	left	left	gamble	bad	-0.55	21.6	
123	66	gain	1763.8357667	1763.8427763999998	1768.8307204000002	1770.8475614999998	4.987944000000425	0.3	0	0.84	bottom	left	left	gamble	bad	0.0	21.6	
124	11	mix	1779.9746482	1779.9832843000004	1782.440708	1782.4492920000002	2.4574236999997083	0	-0.5	0.26	top	left	right	safe	good	0.0	21.6	
125	7	mix	1789.3168244999997	1789.3235574	1791.7518019	1791.7588213	2.4282444999998916	0	-0.3	0.3	top	left	right	safe	bad	0.0	21.6	
126	21	mix	1798.9430181999996	1798.9491023	1803.8459916000002	1803.8538096000002	4.896889300000112	0	-0.8	0.8	bottom	left	right	safe	bad	0.0	21.6	
127	1	mix	1814.973438	1814.9795272000001	1817.3216671	1817.3287634999997	2.342139899999893	0	-0.3	0.06	bottom	left	right	safe	good	0.0	21.6	
128	136	loss	1824.0024131	1824.0108167999997	1826.8670358999998	1828.8832005000004	2.8562191000000894	-0.5	-1.4	0	top	left	left	gamble	bad	-1.4	20.2	
129	39	mix	1833.7100185999998	1833.7176867999997	1838.2439911000001	1840.2608152000003	4.526304300000447	0	-0.5	0.75	top	left	left	gamble	good	0.75	20.95	
130	120	loss	1849.0890995999998	1849.0970807000003	1852.4027735	1854.4186009000005	3.3056927999996333	-0.3	-1.5	0	top	left	left	gamble	bad	-1.5	19.45	
131	52	gain	1859.3051806000003	1859.3060038000003	1864.0134024999998	1866.0298739	4.70739869999943	0.2	0	0.36	top	right	right	gamble	good	0.36	19.81	
132	94	gain	1870.3393218	1870.3401167000002	1872.4424461999997	1874.4591664999998	2.1023294999995414	0.6	0	1.33	bottom	right	right	gamble	bad	0.0	19.81	
133	145	loss	1883.7701752000003	1883.7777465999998	1887.4177344999998	1889.4336187	3.639987900000051	-0.6	-1.49	0	top	left	left	gamble	bad	-1.49	18.32	
134	34	mix	1894.5115526999998	1894.5123569999996	1897.6287393000002	1899.6461227999998	3.116382300000623	0	-1.5	1.5	bottom	right	right	gamble	good	1.5	19.82	
135	3	mix	1904.8827121000004	1904.8835210999996	1907.2739601000003	1907.2786447999997	2.390439000000697	0	-0.3	0.12	top	right	left	safe	good	0.0	19.82	
136	31	mix	1917.6021026999997	1917.6108519	1920.3835943000004	1920.3882758999998	2.772742400000425	0	-1.5	0.78	bottom	left	right	safe	good	0.0	19.82	
137	126	loss	1927.1361512000003	1927.1463703999998	1930.8613704999998	1932.8779408999999	3.7150000999999975	-0.4	-1.12	0	bottom	left	left	gamble	bad	-1.12	18.7	
138	76	gain	1938.1680646000004	1938.1768591	1941.0892962999997	1943.1054210000002	2.9124371999996583	0.4	0	1.12	bottom	left	left	gamble	bad	0.0	18.7	
139	36	mix	1951.9837360000001	1951.9925900999997	1954.4822698999997	1954.4866909000002	2.4896797999999762	0	-0.3	0.45	top	left	right	safe	good	0.0	18.7	
140	16	mix	1961.4132597999997	1961.4198744000005	1963.5440575000002	1963.5482982000003	2.1241830999997546	0	-0.8	0.24	bottom	left	right	safe	good	0.0	18.7	
141	137	loss	1970.5866191000005	1970.5960178000005	1973.4555812999997	1975.4725428000002	2.85956349999924	-0.5	-1.58	0	bottom	left	left	gamble	bad	-1.58	17.12	
142	13	mix	1986.4833902	1986.4841145999999	1990.2134070000002	1990.2213843999998	3.729292400000304	0	-0.5	0.41	bottom	right	left	safe	bad	0.0	17.12	
143	53	gain	1996.8368326999998	1996.837598	2000.0596716999999	2000.0646115	3.2220736999997825	0.2	0	0.4	top	right	left	safe	good	0.2	17.32	
144	131	loss	2006.8752685999998	2006.8789462000004	2009.5537486000003	2011.5698793000001	2.6748023999998622	-0.5	-0.84	0	bottom	left	left	gamble	bad	-0.84	16.48	
145	57	gain	2024.3119588999998	2024.3179983	2027.2444671000003	2029.2605167000002	2.9264688000002934	0.2	0	0.63	top	left	left	gamble	good	0.63	17.11	
146	88	gain	2034.2277285999999	2034.2284514000003	2036.5726468000003	2038.5880181000002	2.3441953999999896	0.5	0	1.8	bottom	right	right	gamble	good	1.8	18.91	
147	116	loss	2043.9268062	2043.9325724	2047.849714	2049.8654162000003	3.9171415999999226	-0.3	-0.84	0	bottom	left	left	gamble	bad	-0.84	18.07	
148	144	loss	2059.3115374	2059.3122958000004	2062.0926621	2064.1087563	2.780366299999514	-0.6	-1.33	0	bottom	right	right	gamble	bad	-1.33	16.74	
149	128	loss	2069.3157966	2069.3165492	2073.7198466	2075.7361678999996	4.403297400000156	-0.4	-1.44	0	top	right	right	gamble	bad	-1.44	15.3	
150	102	loss	2081.2225958999998	2081.2233269999997	2083.5636351000003	2085.5805222	2.340308100000584	-0.2	-0.36	0	top	right	right	gamble	good	0.0	15.3	

Start Time: 15:26:01
End Time: 16:00:55
