Round	Trial Num	TrialType	TrialOnset	ChoiceOnset	DecisionOnset	Feedback Onset	RT	Safe Bet	Low Bet	High Bet	High Bet Pos	Gamble Pos	Choice Pos	Gamble Choice	Outcome	Profit	TotalProfit	
82	35	mix	2520.9332673996687	2520.9410389997065	2523.8814409999177	2525.8971077995375	2.9404020002111793	0	-0.3	0.36	top	left	left	gamble	good	0.36	2.66	
83	41	mix	2530.657323599793	2530.6641718000174	2532.1602357001975	2534.176359199919	1.496063900180161	0	-0.8	0.96	bottom	left	left	gamble	bad	-0.8	1.86	
84	67	gain	2539.375466399826	2539.3763106996194	2540.9072112999856	2540.91447389964	1.5309006003662944	0.3	0	0.95	top	right	left	safe	good	0.3	2.16	
85	53	gain	2553.9985649995506	2553.9994018003345	2556.913815399632	2558.929545899853	2.9144135992974043	0.2	0	0.4	top	right	right	gamble	bad	0.0	2.16	
86	139	loss	2563.7230206998065	2563.7324564997107	2565.4261611001566	2565.433668400161	1.6937046004459262	-0.5	-2.1	0	top	left	right	safe	bad	-0.5	1.66	
87	5	mix	2572.651157599874	2572.659494999796	2574.3873760001734	2576.4036387000233	1.7278810003772378	0	-0.3	0.2	top	left	left	gamble	bad	-0.3	1.36	
88	9	mix	2590.9625425999984	2590.9634544998407	2593.044187299907	2595.060300500132	2.080732800066471	0	-0.5	0.15	bottom	right	right	gamble	good	0.15	1.51	
89	66	gain	2599.5784261003137	2599.627729400061	2600.8730720002204	2600.877869799733	1.245342600159347	0.3	0	0.84	bottom	left	right	safe	good	0.3	1.81	
90	52	gain	2608.245380300097	2608.2462716000155	2609.652016799897	2611.668959800154	1.405745199881494	0.2	0	0.36	top	right	right	gamble	good	0.36	2.17	
91	27	mix	2619.364617699757	2619.3654463998973	2621.629124299623	2621.636334899813	2.263677899725735	0	-1.1	0.9	top	right	left	safe	bad	0.0	2.17	
92	90	gain	2628.982869000174	2628.983734900132	2631.657734599896	2631.665025799535	2.6739996997639537	0.5	0	2.5	top	right	left	safe	good	0.5	2.67	
93	84	gain	2638.8986913003027	2638.899793899618	2644.6842286996543	2646.7004027003422	5.7844348000362515	0.5	0	1.11	bottom	right	right	gamble	good	1.11	3.78	
94	21	mix	2657.260935000144	2657.269193300046	2658.942483799532	2660.9589064000174	1.6732904994860291	0	-0.8	0.8	bottom	left	left	gamble	good	0.8	4.58	
95	149	loss	2666.1964926999062	2666.197379300371	2667.721101500094	2667.724668400362	1.5237221997231245	-0.6	-2.52	0	bottom	right	left	safe	bad	-0.6	3.98	
96	136	loss	2674.9935892000794	2675.002731599845	2676.3668764997274	2678.38303339947	1.3641448998823762	-0.5	-1.4	0	top	left	left	gamble	bad	-1.4	2.58	
97	77	gain	2692.2089774999768	2692.2098321001977	2693.8575328998268	2693.8662593998015	1.6477007996290922	0.4	0	1.26	top	right	left	safe	bad	0.4	2.98	
98	18	mix	2700.4950821995735	2700.4961032997817	2702.652782799676	2704.669577599503	2.1566794998943806	0	-0.8	0.42	top	right	right	gamble	good	0.42	3.4	
99	31	mix	2709.6395602999255	2709.6494332002476	2712.148354300298	2714.164328299463	2.498921100050211	0	-1.5	0.78	bottom	left	left	gamble	bad	-1.5	1.9	
100	134	loss	2728.5068081999198	2728.507627800107	2729.6058328999206	2729.6136795002967	1.0982050998136401	-0.5	-1.11	0	bottom	right	left	safe	bad	-0.5	1.4	
101	36	mix	2736.3055569995195	2736.313007099554	2736.768460399471	2738.7839013002813	0.4554532999172807	0	-0.3	0.45	top	left	left	gamble	bad	-0.3	1.1	
102	131	loss	2743.7013502996415	2743.7093471996486	2744.2147706001997	2746.2308184001595	0.5054234005510807	-0.5	-0.84	0	bottom	left	left	gamble	bad	-0.84	0.26	
103	13	mix	2760.190225799568	2760.1910608001053	2761.8387367995456	2763.854471700266	1.6476759994402528	0	-0.5	0.41	bottom	right	right	gamble	good	0.41	0.67	
104	82	gain	2768.509096900001	2768.5160322003067	2769.650712300092	2769.658737500198	1.134680099785328	0.5	0	0.91	top	left	right	safe	bad	0.5	1.17	
105	46	mix	2777.1570755997673	2777.167776499875	2778.4465271998197	2778.454424499534	1.2787506999447942	0	-1.1	1.65	bottom	left	right	safe	bad	0.0	1.17	
106	7	mix	2788.0255121001974	2788.0320472000167	2790.773517999798	2790.782294699922	2.741470799781382	0	-0.3	0.3	top	left	right	safe	bad	0.0	1.17	
107	55	gain	2797.9690348999575	2797.9773933002725	2799.4847886003554	2799.4902707003057	1.5073953000828624	0.2	0	0.5	top	left	right	safe	good	0.2	1.37	
108	133	loss	2806.225267799571	2806.226033399813	2808.6972901001573	2808.704393300228	2.4712567003443837	-0.5	-1	0	bottom	right	left	safe	bad	-0.5	0.87	
109	49	mix	2824.006723199971	2824.00756129995	2825.7216416997835	2827.7379473000765	1.7140803998336196	0	-1.5	2.25	bottom	right	right	gamble	good	2.25	3.12	
110	12	mix	2832.8266677996144	2832.8351916000247	2839.513915799558	2839.5217508003116	6.6787241995334625	0	-0.5	0.33	bottom	left	right	safe	good	0.0	3.12	
