Round	Trial Num	TrialType	TrialOnset	ChoiceOnset	DecisionOnset	Feedback Onset	RT	Safe Bet	Low Bet	High Bet	High Bet Pos	Gamble Pos	Choice Pos	Gamble Choice	Outcome	Profit	TotalProfit	
1	96	gain	587.0266370996833	587.0419691000134	589.3868884998374	591.4036195999943	2.3449193998239934	0.6	0	1.68	bottom	left	left	gamble	good	1.68	11.68	
2	42	mix	596.8755429000594	596.8762973998673	598.8160120998509	598.8236465998925	1.9397146999835968	0	-0.8	1.2	top	right	left	safe	good	0.0	11.68	
3	115	loss	606.0536508997902	606.054406600073	611.1595407999121	613.1753787999041	5.105134199839085	-0.3	-0.74	0	top	right	right	gamble	bad	-0.74	10.94	
4	4	mix	623.4532276000828	623.4542220998555	624.951440599747	624.9584697997198	1.49721849989146	0	-0.3	0.16	top	right	left	safe	bad	0.0	10.94	
5	65	gain	631.4940116000362	631.494754999876	633.0137721998617	635.0310120000504	1.519017199985683	0.3	0	0.74	top	right	right	gamble	bad	0.0	10.94	
6	63	gain	640.173922599759	640.1746323998086	643.0917537999339	645.1086765998043	2.9171214001253247	0.3	0	0.6	bottom	right	right	gamble	good	0.6	11.54	
7	3	mix	655.8852194999345	655.8860097997822	657.8345630997792	657.8420950998552	1.9485532999970019	0	-0.3	0.12	top	right	left	safe	good	0.0	11.54	
8	24	mix	664.6651343000121	664.665966999717	666.7464286996983	666.7534337998368	2.0804616999812424	0	-1.1	0.44	bottom	right	left	safe	bad	0.0	11.54	
9	98	gain	673.4680782998912	673.4688335000537	674.8422002000734	676.8584304000251	1.3733667000196874	0.6	0	2.16	bottom	right	right	gamble	bad	0.0	11.54	
10	97	gain	687.102038399782	687.1076639997773	688.9847725997679	691.0006987000816	1.8771085999906063	0.6	0	1.9	top	left	left	gamble	bad	0.0	11.54	
11	144	loss	696.0220045000315	696.0227516996674	699.0628614998423	701.0786974998191	3.0401098001748323	-0.6	-1.33	0	bottom	right	right	gamble	bad	-1.33	10.21	
12	117	loss	706.2858662996441	706.2866307999939	709.3066742997617	711.3238204997033	3.0200434997677803	-0.3	-0.95	0	top	right	right	gamble	bad	-0.95	9.26	
13	43	mix	720.9505913998	720.9513081000187	723.2165562999435	725.2325196000747	2.2652481999248266	0	-0.8	1.6	top	right	right	gamble	good	1.6	10.86	
14	87	gain	729.5203023999929	729.5285979998298	730.795866499655	732.8118444997817	1.2672684998251498	0.5	0	1.58	bottom	left	left	gamble	bad	0.0	10.86	
15	1	mix	737.7561184996739	737.7636522999965	739.5405701999553	739.5475683999248	1.7769178999587893	0	-0.3	0.06	bottom	left	right	safe	good	0.0	10.86	
16	89	gain	751.1850531999953	751.1935841999948	752.6509084999561	754.6671935999766	1.4573242999613285	0.5	0	2.1	top	left	left	gamble	good	2.1	12.96	
17	12	mix	759.8764736000448	759.8840838000178	760.9964707996696	761.0039852997288	1.1123869996517897	0	-0.5	0.33	bottom	left	right	safe	good	0.0	12.96	
18	104	loss	768.038294899743	768.0390081000514	776.0222628996707	0	0	-0.2	-0.44	0	top	right	NaN	NaN	Nan	0	12.96	
19	131	loss	783.3177963998169	783.3254394000396	791.2971576000564	0	0	-0.5	-0.84	0	bottom	left	NaN	NaN	NaN	0	12.96	
20	148	loss	793.6749760000966	793.675706599839	801.6584723000415	0	0	-0.6	-2.16	0	bottom	right	NaN	NaN	Nan	0	12.96	
21	49	mix	804.6558441999368	804.656598099973	806.4723294000141	806.479363499675	1.8157313000410795	0	-1.5	2.25	bottom	right	left	safe	bad	0.0	12.96	
22	56	gain	818.4167259996757	818.424219999928	820.0818098997697	822.098362899851	1.657589899841696	0.2	0	0.56	bottom	left	left	gamble	bad	0.0	12.96	
23	52	gain	827.523257299792	827.5239707999863	828.9766229996458	830.9933456000872	1.4526521996594965	0.2	0	0.36	top	right	right	gamble	good	0.36	13.32	
24	92	gain	835.3010930996388	835.3018526998349	836.3565799999051	838.3728223997168	1.0547273000702262	0.6	0	1.09	top	right	right	gamble	bad	0.0	13.32	
25	83	gain	848.4332886999473	848.4340419997461	850.4990038000979	852.5149493999779	2.064961800351739	0.5	0	1	bottom	right	right	gamble	good	1.0	14.32	
26	67	gain	858.0102304997854	858.0110309999436	859.8266952000558	859.8338021999225	1.8156642001122236	0.3	0	0.95	top	right	left	safe	good	0.3	14.62	
