Round	Trial Num	TrialType	TrialOnset	ChoiceOnset	DecisionOnset	Feedback Onset	RT	Safe Bet	Low Bet	High Bet	High Bet Pos	Gamble Pos	Choice Pos	Gamble Choice	Outcome	Profit	TotalProfit	
1	112	loss	379.7621607000474	379.77157920005266	382.28043600008823	384.2976598000387	2.5088568000355735	-0.3	-0.55	0	bottom	left	left	gamble	bad	-0.55	9.45	
2	95	gain	389.61701480008196	389.6287510000402	392.2083197000902	394.22519370005466	2.579568700050004	0.6	0	1.49	top	left	left	gamble	bad	0.0	9.45	
3	56	gain	399.59789289999753	399.60586500004865	401.503867499996	403.5203546000412	1.8980024999473244	0.2	0	0.56	bottom	left	left	gamble	bad	0.0	9.45	
4	115	loss	413.59734820004087	413.59806850005407	415.4294000000227	415.4375033000251	1.8313314999686554	-0.3	-0.74	0	top	right	left	safe	good	-0.3	9.15	
5	87	gain	422.3883003999945	422.397908700048	423.9582568000769	425.97516040003393	1.560348100028932	0.5	0	1.58	bottom	left	left	gamble	bad	0.0	9.15	
6	127	loss	430.9203139001038	430.921021200018	432.8207074000966	432.82788140000775	1.8996862000785768	-0.4	-1.26	0	top	right	left	safe	bad	-0.4	8.75	
7	1	mix	444.0977135000285	444.10497290000785	448.7291495000245	448.7368249000283	4.6241766000166535	0	-0.3	0.06	bottom	left	right	safe	good	0.0	8.75	
8	59	gain	455.42806390009355	455.42878310009837	457.8902506000595	459.9071320000803	2.4614674999611452	0.2	0	0.84	bottom	right	right	gamble	good	0.84	9.59	
9	72	gain	465.0263550000964	465.03502450010274	467.20251640002243	467.2101323000388	2.167491899919696	0.4	0	0.73	top	left	right	safe	good	0.4	9.99	
10	36	mix	480.39522430009674	480.40335920010693	484.2595592000289	486.2764481001068	3.856199999921955	0	-0.3	0.45	top	left	left	gamble	bad	-0.3	9.69	
11	23	mix	491.1930086000357	491.193765800097	493.1215704000788	493.129035100108	1.927804599981755	0	-1.1	0.33	bottom	right	left	safe	good	0.0	9.69	
12	120	loss	499.71076250006445	499.71927590004634	501.8008297000779	501.808139000088	2.081553800031543	-0.3	-1.5	0	top	left	right	safe	good	-0.3	9.39	
13	62	gain	511.4955740000587	511.5011227000505	513.6774249000009	513.6848007000517	2.1763021999504417	0.3	0	0.55	bottom	left	right	safe	good	0.3	9.69	
14	30	mix	521.1305121000623	521.1381234000437	523.2888739000773	523.2963517000899	2.1507505000336096	0	-1.5	0.6	top	left	right	safe	good	0.0	9.69	
15	48	mix	530.8163749000523	530.8172470000573	532.4173880000599	534.4341814999934	1.6001410000026226	0	-1.5	1.8	bottom	right	right	gamble	bad	-1.5	8.19	
16	129	loss	543.7287111000624	543.7295670000603	545.5604043001076	545.5679298000177	1.8308373000472784	-0.4	-1.68	0	top	right	left	safe	bad	-0.4	7.79	
17	33	mix	552.2172218000051	552.2179579000222	554.5227817000123	554.5303504000185	2.3048237999901175	0	-1.5	1.23	bottom	right	left	safe	bad	0.0	7.79	
18	4	mix	561.5085075000534	561.5092486999929	563.4347552000545	563.4420120000141	1.9255065000616014	0	-0.3	0.16	top	right	left	safe	bad	0.0	7.79	
19	8	mix	572.5470485000405	572.5478093000129	574.2289160999935	574.2365599001059	1.6811067999806255	0	-0.5	0.1	bottom	right	left	safe	bad	0.0	7.79	
20	49	mix	581.0199029000942	581.0206963000819	582.4079882000806	584.4243899000576	1.3872918999986723	0	-1.5	2.25	bottom	right	right	gamble	good	2.25	10.04	
21	16	mix	589.4514245000901	589.4581382001052	591.4194149000105	591.4265292000491	1.9612766999052837	0	-0.8	0.24	bottom	left	right	safe	good	0.0	10.04	
22	138	loss	603.963058100082	603.963791300077	609.0268094000639	609.0346187000396	5.063018099986948	-0.5	-1.8	0	bottom	right	left	safe	bad	-0.5	9.54	
23	20	mix	616.5531897000037	616.5590958000394	619.8048718000064	619.8123931000009	3.245775999967009	0	-0.8	0.66	top	left	right	safe	good	0.0	9.54	
24	76	gain	627.2168515000958	627.2252215000335	628.8328101000516	630.8496657999931	1.6075886000180617	0.4	0	1.12	bottom	left	left	gamble	bad	0.0	9.54	
25	131	loss	639.0955836001085	639.1033261000412	641.8093401000369	643.8251505000517	2.7060139999957755	-0.5	-0.84	0	bottom	left	left	gamble	bad	-0.84	8.7	
26	55	gain	648.5221715000225	648.527503499994	652.720868900069	654.7370521000121	4.193365400074981	0.2	0	0.5	top	left	left	gamble	bad	0.0	8.7	
27	39	mix	659.4394404001068	659.4469311001012	664.3979910000926	666.4141146000475	4.951059899991378	0	-0.5	0.75	top	left	left	gamble	good	0.75	9.45	
28	111	loss	674.7086871000938	674.7139291000785	676.7741231000982	678.7910296000773	2.060194000019692	-0.3	-0.5	0	top	left	left	gamble	bad	-0.5	8.95	
29	135	loss	684.2085336000891	684.2162109001074	686.3357839999953	686.3434274001047	2.11957309988793	-0.5	-1.24	0	top	left	right	safe	bad	-0.5	8.45	
30	79	gain	693.7716889000731	693.7724257000955	694.9811436000746	696.9979612000752	1.2087178999790922	0.4	0	1.68	top	right	right	gamble	good	1.68	10.13	
31	73	gain	705.3591921000043	705.3599804000696	709.2573283000384	709.2650300000096	3.897347899968736	0.4	0	0.8	bottom	right	left	safe	good	0.4	10.53	
32	54	gain	715.9359256000025	715.9367333000991	718.0360488001024	720.052133899997	2.0993155000032857	0.2	0	0.44	top	right	right	gamble	good	0.44	10.97	
33	27	mix	724.1298948000185	724.130615800037	725.9147305000806	725.9220590000041	1.784114700043574	0	-1.1	0.9	top	right	left	safe	bad	0.0	10.97	
34	11	mix	736.409855700098	736.41862640006	739.8573437000159	739.8649647000711	3.438717299955897	0	-0.5	0.26	top	left	right	safe	good	0.0	10.97	
35	68	gain	746.7489349000389	746.7496567000635	749.2361738000764	751.2524451001082	2.486517100012861	0.3	0	1.08	top	right	right	gamble	good	1.08	12.05	
36	139	loss	755.3024358000839	755.3105697000865	756.7654624000425	756.7725000000792	1.4548926999559626	-0.5	-2.1	0	top	left	right	safe	bad	-0.5	11.55	
37	92	gain	767.3940052000107	767.3947660000995	769.8747057000874	769.8822782000061	2.479939699987881	0.6	0	1.09	top	right	left	safe	good	0.6	12.15	
38	110	loss	776.8570624000859	776.8624094000552	778.4873490000609	778.4941874000942	1.6249396000057459	-0.2	-1	0	top	left	right	safe	bad	-0.2	11.95	
39	78	gain	785.6984387000557	785.699234800064	786.716325800051	788.7326768001076	1.0170909999869764	0.4	0	1.44	top	right	right	gamble	bad	0.0	11.95	
40	146	loss	796.4951916000573	796.5033922001021	798.226375700091	798.2337233000435	1.7229834999889135	-0.6	-1.68	0	bottom	left	right	safe	bad	-0.6	11.35	
41	75	gain	804.8716752000619	804.8771596000297	806.272626100108	808.2883266001008	1.395466500078328	0.4	0	0.99	top	left	left	gamble	good	0.99	12.34	
42	37	mix	813.7670242000604	813.7739625000395	815.5338631001068	817.5505236000754	1.7599006000673398	0	-0.3	0.6	bottom	left	left	gamble	bad	-0.3	12.04	
43	7	mix	827.6619755000575	827.6676420000149	831.1922747000353	831.2005509000737	3.5246327000204474	0	-0.3	0.3	top	left	right	safe	bad	0.0	12.04	
44	61	gain	838.3993341000751	838.4067799000768	842.0365003000479	842.0439357000869	3.62972039997112	0.3	0	0.5	top	left	right	safe	good	0.3	12.34	
45	91	gain	849.0108877000166	849.018670200021	851.215418000007	851.2228722000727	2.196747799986042	0.6	0	1.01	bottom	left	right	safe	good	0.6	12.94	
46	50	mix	863.1931886000093	863.2007777000545	865.8238587999949	867.8401025000494	2.623081099940464	0	-1.5	3	top	left	left	gamble	good	3.0	15.94	
47	117	loss	873.236789500108	873.237547900062	876.4353124001063	876.4425857000751	3.1977645000442863	-0.3	-0.95	0	top	right	left	safe	good	-0.3	15.64	
