Round	Trial Num	TrialType	TrialOnset	ChoiceOnset	DecisionOnset	Feedback Onset	RT	Safe Bet	Low Bet	High Bet	High Bet Pos	Gamble Pos	Choice Pos	Gamble Choice	Outcome	Profit	TotalProfit	
36	60	gain	760.5492308000103	760.5564598999918	762.9634143000003	764.9788619000465	2.4069544000085443	0.2	0	1	top	left	left	gamble	good	1.0	8.36	
37	81	gain	771.7764845000347	771.7841454000445	772.3419054000406	772.3468753000489	0.5577599999960512	0.5	0	0.84	bottom	left	right	safe	good	0.5	8.86	
38	95	gain	779.8715170000214	779.8800949000288	781.7865650000749	781.7906720000319	1.9064701000461355	0.6	0	1.49	top	left	right	safe	good	0.6	9.46	
39	80	gain	789.1871470999904	789.1925606000004	789.7492830000119	789.7537480000174	0.5567224000114948	0.4	0	2	top	left	right	safe	good	0.4	9.86	
40	135	loss	798.6461500000441	798.6552396999905	801.7936667000176	803.8096877000062	3.13842700002715	-0.5	-1.24	0	top	left	left	gamble	good	0.0	9.86	
41	41	mix	809.2020456000464	809.2099014000269	811.1051048000809	811.1126463999972	1.8952034000540152	0	-0.8	0.96	bottom	left	right	safe	good	0.0	9.86	
42	75	gain	818.339424100006	818.3464916000376	819.717626000056	819.7250861000502	1.3711344000184909	0.4	0	0.99	top	left	right	safe	bad	0.4	10.26	
43	49	mix	828.2468361000065	828.2475950000808	829.8784649000736	831.894962899969	1.630869899992831	0	-1.5	2.25	bottom	right	right	gamble	good	2.25	12.51	
44	4	mix	836.9235968000721	836.9243729000445	840.1063957000151	840.1135320999892	3.182022799970582	0	-0.3	0.16	top	right	left	safe	bad	0.0	12.51	
45	70	gain	846.670731500024	846.67671410006	847.4695296999998	847.4741812000284	0.7928155999397859	0.3	0	1.5	top	left	right	safe	good	0.3	12.81	
46	117	loss	856.3822941000108	856.3830656000646	858.8298480000813	860.8455623000627	2.446782400016673	-0.3	-0.95	0	top	right	right	gamble	bad	-0.95	11.86	
47	32	mix	865.3836096000159	865.3915693999734	866.126289100037	866.1332087999908	0.7347197000635788	0	-1.5	0.99	top	left	right	safe	bad	0.0	11.86	
48	143	loss	873.035563100013	873.0363359000767	874.0382978999987	876.0545653000008	1.0019619999220595	-0.6	-1.2	0	top	right	right	gamble	good	0.0	11.86	
49	99	gain	882.718417200027	882.7191898999736	884.8499681999674	884.8573174000485	2.1307782999938354	0.6	0	2.52	bottom	right	left	safe	bad	0.6	12.46	
50	147	loss	891.4424171000719	891.4504381000297	895.7936284000752	897.8099881000817	4.343190300045535	-0.6	-1.9	0	top	left	left	gamble	bad	-1.9	10.56	
51	67	gain	902.7166609000415	902.7173865999794	906.138698099996	908.1539071999723	3.4213115000166	0.3	0	0.95	top	right	right	gamble	bad	0.0	10.56	
52	140	loss	915.0180781000527	915.0188161999686	916.2329065999947	918.2497568000108	1.2140904000261799	-0.5	-2.5	0	top	right	right	gamble	bad	-2.5	8.06	
53	90	gain	923.0179429000709	923.0187092999695	925.6284373999806	925.6359979000408	2.609728100011125	0.5	0	2.5	top	right	left	safe	good	0.5	8.56	
54	88	gain	932.8666019000812	932.8673279000213	934.9900884000817	934.9971878000069	2.1227605000603944	0.5	0	1.8	bottom	right	left	safe	bad	0.5	9.06	
55	24	mix	944.4174131000182	944.4182768000755	946.0008654000703	946.0087988000596	1.5825885999947786	0	-1.1	0.44	bottom	right	left	safe	bad	0.0	9.06	
56	25	mix	952.7414293000475	952.7497839999851	955.6458201999776	955.6546639000298	2.8960361999925226	0	-1.1	0.57	top	left	right	safe	bad	0.0	9.06	
57	120	loss	962.8185793000739	962.827168900054	963.5744875000091	963.5813260000432	0.7473185999551788	-0.3	-1.5	0	top	left	right	safe	good	-0.3	8.76	
58	43	mix	972.5706671000225	972.5714426999912	974.9352081000106	976.9511359999888	2.3637654000194743	0	-0.8	1.6	top	right	right	gamble	good	1.6	10.36	
59	93	gain	981.2383348000003	981.2390732000349	984.0303283999674	984.0379191000247	2.7912551999324933	0.6	0	1.2	top	right	left	safe	bad	0.6	10.96	
60	142	loss	991.4454203000059	991.4461580000352	993.0919882999733	995.1090600000462	1.6458302999380976	-0.6	-1.09	0	top	right	right	gamble	bad	-1.09	9.87	
61	2	mix	1001.6389884999953	1001.6397324000718	1004.1369144000346	1004.143930900027	2.497181999962777	0	-0.3	0.09	top	right	left	safe	bad	0.0	9.87	
62	77	gain	1010.9286290999735	1010.929358900059	1011.7657858000603	1013.7814099000534	0.8364269000012428	0.4	0	1.26	top	right	right	gamble	good	1.26	11.13	
63	48	mix	1017.8707665000111	1017.8714970999863	1019.778209400014	1021.7941086000064	1.9067123000277206	0	-1.5	1.8	bottom	right	right	gamble	bad	-1.5	9.63	
64	37	mix	1028.4748219000176	1028.4817622000119	1029.6899438999826	1029.6974884000374	1.208181699970737	0	-0.3	0.6	bottom	left	right	safe	good	0.0	9.63	
65	111	loss	1036.3001732999692	1036.3094821000705	1039.51824200002	1041.5340268000728	3.208759899949655	-0.3	-0.5	0	top	left	left	gamble	bad	-0.5	9.13	
66	119	loss	1046.9509624000639	1046.9516902000178	1051.395515399985	1053.4104969999753	4.44382519996725	-0.3	-1.26	0	bottom	right	right	gamble	bad	-1.26	7.87	
67	14	mix	1061.4892528000055	1061.493990499992	1067.0532587000635	1069.0694351000711	5.5592682000715286	0	-0.5	0.5	top	left	left	gamble	good	0.5	8.37	
68	38	mix	1073.6176557000726	1073.6183943999931	1076.7651718000416	1076.772662900039	3.1467774000484496	0	-0.5	0.6	bottom	right	left	safe	bad	0.0	8.37	
69	72	gain	1083.4571779000107	1083.465389900026	1084.5443138000555	1084.5514543000609	1.078923900029622	0.4	0	0.73	top	left	right	safe	good	0.4	8.77	
70	46	mix	1093.623002700042	1093.6318202000111	1096.820945100044	1098.8365676000249	3.189124900032766	0	-1.1	1.65	bottom	left	left	gamble	good	1.65	10.42	
71	30	mix	1103.3953432000708	1103.4015330000548	1106.5662045000354	1108.5823836000636	3.1646714999806136	0	-1.5	0.6	top	left	left	gamble	bad	-1.5	8.92	
72	71	gain	1114.0796217999887	1114.0871801000321	1114.9118214000482	1114.9193812999874	0.8246413000160828	0.4	0	0.67	bottom	left	right	safe	bad	0.4	9.32	
73	83	gain	1122.691378400079	1122.6921081000473	1123.7404000000097	1125.7556186000584	1.0482918999623507	0.5	0	1	bottom	right	right	gamble	good	1.0	10.32	
74	61	gain	1131.252101500053	1131.2589055000572	1132.1359486000147	1132.1428634000476	0.8770430999575183	0.3	0	0.5	top	left	right	safe	good	0.3	10.62	
75	44	mix	1139.1145679000765	1139.1153287000488	1140.1151005000575	1142.1302052000538	0.9997718000086024	0	-1.1	1.1	bottom	right	right	gamble	bad	-1.1	9.52	
76	53	gain	1152.8251552999718	1208.6188636000734	1210.7440515999915	1210.7511864000699	2.1251879999181256	0.2	0	0.4	top	right	left	safe	good	0.2	9.72	
77	1	mix	1217.585886600078	1217.5935736000538	1218.80675410002	1218.8138259999687	1.2131804999662563	0	-0.3	0.06	bottom	left	right	safe	good	0.0	9.72	
78	85	gain	1225.5089723999845	1225.5173851000145	1226.452857300057	1226.4600867000408	0.9354722000425681	0.5	0	1.24	top	left	right	safe	bad	0.5	10.22	
79	136	loss	1235.0314949000021	1235.039669400081	1235.9307902000146	1235.9384121000767	0.8911207999335602	-0.5	-1.4	0	top	left	right	safe	good	-0.5	9.72	
80	96	gain	1242.79699120007	1242.8030249000294	1243.6938388000708	1243.7012708999682	0.8908139000413939	0.6	0	1.68	bottom	left	right	safe	bad	0.6	10.32	
81	89	gain	1251.201776699978	1251.2094657999696	1252.1559196000453	1252.1634897000622	0.9464538000756875	0.5	0	2.1	top	left	right	safe	bad	0.5	10.82	
82	116	loss	1264.6660143000772	1264.6724568000063	1270.8456617000047	1272.8613582999678	6.173204899998382	-0.3	-0.84	0	bottom	left	left	gamble	bad	-0.84	9.98	
83	114	loss	1278.0788646000437	1278.0840619000373	1282.323436500039	1284.3388532000827	4.239374600001611	-0.3	-0.67	0	top	left	left	gamble	good	0.0	9.98	
84	104	loss	1289.1222592999693	1289.1231167999795	1291.7849533000262	1291.7919663999928	2.6618365000467747	-0.2	-0.44	0	top	right	left	safe	bad	-0.2	9.78	
85	94	gain	1300.3462012000382	1300.3469711000798	1303.0294192000292	1303.0371853000252	2.682448099949397	0.6	0	1.33	bottom	right	left	safe	good	0.6	10.38	
86	125	loss	1310.4613712000428	1310.467319700052	1313.7235502999974	1315.740101900068	3.256230599945411	-0.4	-0.99	0	top	left	left	gamble	good	0.0	10.38	
87	16	mix	1320.5755094999913	1320.583113300032	1323.135045300005	1325.1504221999785	2.5519319999730214	0	-0.8	0.24	bottom	left	left	gamble	bad	-0.8	9.58	
88	127	loss	1333.5456224000081	1333.5464320000028	1336.0781472000526	1336.085349000059	2.5317152000498027	-0.4	-1.26	0	top	right	left	safe	bad	-0.4	9.18	
89	55	gain	1342.6804254000308	1342.6872403000016	1343.8738152000587	1343.8812386000063	1.1865749000571668	0.2	0	0.5	top	left	right	safe	good	0.2	9.38	
90	87	gain	1350.6149943000637	1350.6231079000281	1351.6696366000688	1351.6765144000528	1.0465287000406533	0.5	0	1.58	bottom	left	right	safe	good	0.5	9.88	
91	68	gain	1360.6161597999744	1360.616977000027	1364.1131684000138	1366.1292468999745	3.4961913999868557	0.3	0	1.08	top	right	right	gamble	good	1.08	10.96	
92	131	loss	1370.1777624000097	1370.1851360000437	1373.1915082000196	1373.1994055999676	3.0063721999758855	-0.5	-0.84	0	bottom	left	right	safe	good	-0.5	10.46	
93	78	gain	1379.9337591000367	1379.9346825999673	1383.0697171000065	1385.0862712999806	3.1350345000391826	0.4	0	1.44	top	right	right	gamble	bad	0.0	10.46	
94	27	mix	1391.4999153000535	1391.5006477000425	1392.8977223000256	1394.913523199968	1.3970745999831706	0	-1.1	0.9	top	right	right	gamble	good	0.9	11.36	
95	150	loss	1399.7293942000251	1399.7366502999794	1401.2768328000093	1401.2842995000537	1.540182500029914	-0.6	-3	0	top	left	right	safe	bad	-0.6	10.76	
96	69	gain	1408.6325918000657	1408.6334027000703	1412.2381166999694	1414.2534851999953	3.6047139998991042	0.3	0	1.26	bottom	right	right	gamble	bad	0.0	10.76	
97	15	mix	1420.4175965000177	1420.418364900048	1421.4675341000548	1423.4828691000585	1.0491692000068724	0	-0.8	0.16	top	right	right	gamble	bad	-0.8	9.96	
98	74	gain	1428.7993201999925	1428.8000961000798	1431.194813500042	1431.2023515000474	2.3947173999622464	0.4	0	0.89	bottom	right	left	safe	bad	0.4	10.36	
99	118	loss	1437.77143730002	1437.772162700072	1441.1221862999955	1441.1268695000326	3.3500235999235883	-0.3	-1.08	0	top	right	left	safe	bad	-0.3	10.06	
100	122	loss	1449.6357424000744	1449.6433943000156	1451.8006476999726	1451.8082731000613	2.1572533999569714	-0.4	-0.73	0	top	left	right	safe	good	-0.4	9.66	
101	13	mix	1458.7999778999947	1458.8007490000455	1460.9952031000284	1463.0120905999793	2.194454099982977	0	-0.5	0.41	bottom	right	right	gamble	good	0.41	10.07	
102	39	mix	1467.6203986000037	1467.6279548000311	1471.273247800069	1473.2894346000394	3.645293000037782	0	-0.5	0.75	top	left	left	gamble	good	0.75	10.82	
103	113	loss	1480.4511329000816	1480.4519350000191	1483.4671666000504	1483.4744278000435	3.0152316000312567	-0.3	-0.6	0	bottom	right	left	safe	bad	-0.3	10.52	
104	18	mix	1490.021383000072	1490.0221165000694	1491.3463134000776	1493.3618162000785	1.3241969000082463	0	-0.8	0.42	top	right	right	gamble	good	0.42	10.94	
105	12	mix	1498.3288488000399	1498.334823000012	1499.4588243999751	1499.4661603000714	1.1240013999631628	0	-0.5	0.33	bottom	left	right	safe	good	0.0	10.94	
106	56	gain	1509.3525324000511	1509.3599717000034	1510.4863370000385	1510.493549900013	1.1263653000351042	0.2	0	0.56	bottom	left	right	safe	good	0.2	11.14	
107	3	mix	1517.9539006999694	1517.9546664999798	1519.1812174000079	1521.1972578000277	1.2265509000280872	0	-0.3	0.12	top	right	right	gamble	bad	-0.3	10.84	
108	42	mix	1526.0131937999977	1526.0139999000821	1528.3763626000145	1528.3839550999692	2.3623626999324188	0	-0.8	1.2	top	right	left	safe	good	0.0	10.84	
109	148	loss	1537.4709809999913	1537.4717842000537	1539.8702516000485	1539.8778838000726	2.3984673999948427	-0.6	-2.16	0	bottom	right	left	safe	good	-0.6	10.24	
110	51	gain	1546.9218164000195	1546.9269529000157	1548.8327714999905	1548.840291999979	1.9058185999747366	0.2	0	0.34	bottom	left	right	safe	good	0.2	10.44	
111	31	mix	1556.3055022000335	1556.3140461000148	1557.4614203000674	1557.469007399981	1.1473742000525817	0	-1.5	0.78	bottom	left	right	safe	good	0.0	10.44	
112	101	loss	1568.5727060000645	1568.5813274000539	1572.0204705999931	1572.027584000025	3.4391431999392807	-0.2	-0.34	0	bottom	left	right	safe	good	-0.2	10.24	
113	130	loss	1579.5764896000037	1579.5835638999706	1582.898175499984	1584.914213799988	3.31461160001345	-0.4	-2	0	top	left	left	gamble	bad	-2.0	8.24	
114	138	loss	1590.3555990000023	1590.3563281000825	1593.509123899974	1593.5162316000788	3.1527957998914644	-0.5	-1.8	0	bottom	right	left	safe	bad	-0.5	7.74	
115	11	mix	1607.285263100057	1607.293065899983	1611.066059499979	1613.0817703000503	3.7729935999959707	0	-0.5	0.26	top	left	left	gamble	bad	-0.5	7.24	
116	10	mix	1617.9398865000112	1617.9429584000027	1621.610587000032	1623.627355100005	3.667628600029275	0	-0.5	0.2	top	left	left	gamble	good	0.2	7.44	
117	40	mix	1628.535008899984	1628.5357724999776	1635.2866168000037	1637.302871300024	6.750844300026074	0	-0.5	1	top	right	right	gamble	bad	-0.5	6.94	
118	82	gain	1647.0312332999893	1647.0388639000012	1648.2136037000455	1648.218410099973	1.1747398000443354	0.5	0	0.91	top	left	right	safe	bad	0.5	7.44	
119	91	gain	1655.6990185000468	1655.7067751999712	1656.75859880005	1656.7660440000473	1.051823600078933	0.6	0	1.01	bottom	left	right	safe	good	0.6	8.04	
120	149	loss	1664.2925305999815	1664.2932615000755	1666.1867725000484	1668.2036819000496	1.893510999972932	-0.6	-2.52	0	bottom	right	right	gamble	good	0.0	8.04	
121	33	mix	1675.3982149000512	1675.3989891000092	1676.9149641999975	1678.9309840999776	1.5159750999882817	0	-1.5	1.23	bottom	right	right	gamble	good	1.23	9.27	
122	115	loss	1683.8892796	1683.8900602000067	1686.1262420000276	1688.1431685000425	2.2361818000208586	-0.3	-0.74	0	top	right	right	gamble	bad	-0.74	8.53	
123	22	mix	1693.0608683000319	1693.0688869999722	1694.6058019000338	1694.6133513000095	1.5369149000616744	0	-1.1	0.22	top	left	right	safe	good	0.0	8.53	
124	36	mix	1706.017140400014	1706.023523800075	1708.6478159000399	1708.6553688000422	2.624292099964805	0	-0.3	0.45	top	left	right	safe	good	0.0	8.53	
125	19	mix	1715.5784437999828	1715.5792310000397	1718.5259636000264	1720.5426949000685	2.946732599986717	0	-0.8	0.53	bottom	right	right	gamble	bad	-0.8	7.73	
126	105	loss	1726.0002679000609	1726.0080022000475	1726.8219693000428	1726.8284456999972	0.8139670999953523	-0.2	-0.5	0	top	left	right	safe	good	-0.2	7.53	
127	102	loss	1737.567161999992	1737.5678972000023	1739.96573419997	1739.9739418000681	2.3978369999676943	-0.2	-0.36	0	top	right	left	safe	bad	-0.2	7.33	
128	26	mix	1746.5715254000388	1746.580529000028	1748.1108542999718	1750.1260350000812	1.5303252999437973	0	-1.1	0.73	bottom	left	left	gamble	bad	-1.1	6.23	
129	54	gain	1755.002612399985	1755.0033459999831	1757.6724070999771	1757.680958300014	2.6690610999939963	0.2	0	0.44	top	right	left	safe	bad	0.2	6.43	
130	145	loss	1766.1344615999842	1766.142858200008	1770.54857860005	1772.5649864000734	4.405720400041901	-0.6	-1.49	0	top	left	left	gamble	bad	-1.49	4.94	
131	66	gain	1777.6436589000514	1777.6498188000405	1779.39390070003	1781.410659300047	1.7440818999893963	0.3	0	0.84	bottom	left	left	gamble	bad	0.0	4.94	
132	133	loss	1786.7430694000795	1786.743807299994	1788.7056880000746	1790.7214977999683	1.9618807000806555	-0.5	-1	0	bottom	right	right	gamble	good	0.0	4.94	
133	59	gain	1799.833989600069	1799.8347260999726	1801.6326223000651	1801.6401760000736	1.7978962000925094	0.2	0	0.84	bottom	right	left	safe	bad	0.2	5.14	
134	123	loss	1808.7769346999703	1808.7778873000061	1810.461305600009	1812.4764398999978	1.6834183000028133	-0.4	-0.8	0	bottom	right	right	gamble	bad	-0.8	4.34	
135	23	mix	1817.38412469998	1817.384860799997	1818.9568348000757	1820.973154300009	1.571974000078626	0	-1.1	0.33	bottom	right	right	gamble	bad	-1.1	3.24	
136	139	loss	1829.251373099978	1829.2581909999717	1830.317471700022	1830.3250693000155	1.0592807000502944	-0.5	-2.1	0	top	left	right	safe	bad	-0.5	2.74	
137	8	mix	1837.4991087000817	1837.4998403000645	1841.1277602000628	1841.1323825999862	3.6279198999982327	0	-0.5	0.1	bottom	right	left	safe	bad	0.0	2.74	
138	76	gain	1847.9272029000567	1847.933415699983	1849.9565824000165	1849.9637070000172	2.023166700033471	0.4	0	1.12	bottom	left	right	safe	good	0.4	3.14	
139	84	gain	1859.1519116000272	1859.1526753000217	1861.001276300056	1861.008462900063	1.8486010000342503	0.5	0	1.11	bottom	right	left	safe	bad	0.5	3.64	
140	128	loss	1868.3231061999686	1868.3238406999735	1870.5795076000504	1872.6112220999785	2.2556669000769034	-0.4	-1.44	0	top	right	right	gamble	bad	-1.44	2.2	
141	137	loss	1878.1158580000047	1878.1245013000444	1880.940809300053	1882.9567993000383	2.8163080000085756	-0.5	-1.58	0	bottom	left	left	gamble	bad	-1.58	0.62	
142	121	loss	1893.3849471000722	1893.3913010000251	1896.16559530003	1896.1734373000218	2.77429430000484	-0.4	-0.67	0	bottom	left	right	safe	bad	-0.4	0.22	
143	17	mix	1902.8431959999725	1902.8439338000026	1903.9952289999928	1906.0109049000312	1.1512951999902725	0	-0.8	0.32	top	right	right	gamble	bad	-0.8	-0.58	
144	34	mix	1911.480889700004	1911.481625800021	1913.3903351000044	1913.397791000083	1.9087092999834567	0	-1.5	1.5	bottom	right	left	safe	bad	0.0	-0.58	
145	21	mix	1929.5158760000486	1929.522925700061	1933.0295102000237	1933.0373787999852	3.506584499962628	0	-0.8	0.8	bottom	left	right	safe	bad	0.0	-0.58	
146	100	gain	1940.3017832000041	1940.3089501999784	1945.290204500081	1945.2981107999803	4.9812543001025915	0.6	0	3	top	left	right	safe	bad	0.6	0.02	
147	35	mix	1952.8006501999917	1952.8113055999856	1955.651322000078	1955.6590373000363	2.8400164000922814	0	-0.3	0.36	top	left	right	safe	bad	0.0	0.02	
148	65	gain	1970.6940224000718	1970.6947835000465	1975.0738919000141	1975.0822982999962	4.379108399967663	0.3	0	0.74	top	right	left	safe	good	0.3	0.32	
149	57	gain	1982.2592905000784	1982.2666039000032	1986.0513680999866	1986.0586323000025	3.7847641999833286	0.2	0	0.63	top	left	right	safe	bad	0.2	0.52	
150	64	gain	1993.062750400044	1993.0689669999992	1994.1309717000695	1994.138129399973	1.062004700070247	0.3	0	0.67	top	left	right	safe	bad	0.3	0.82	

Start Time: 11:33:36
End Time: 12:07:00
