Round	Trial Num	TrialType	TrialOnset	ChoiceOnset	DecisionOnset	Feedback Onset	RT	Safe Bet	Low Bet	High Bet	High Bet Pos	Gamble Pos	Choice Pos	Gamble Choice	Outcome	Profit	TotalProfit	
72	57	gain	1276.2667288	1276.2726801000001	1278.7575491	1280.7728321000002	2.4848689999998896	0.2	0	0.63	top	left	left	gamble	good	0.63	-2.27	
73	103	loss	1295.0645419	1295.0653735000003	1297.9634059000002	1299.9801825000002	2.89803239999992	-0.2	-0.4	0	top	right	right	gamble	bad	-0.4	-2.67	
74	133	loss	1305.0171327	1305.0178957	1306.7428327999999	1306.7497961000001	1.7249370999998064	-0.5	-1	0	bottom	right	left	safe	bad	-0.5	-3.17	
75	17	mix	1313.3202223	1313.3210859000003	1315.7713775	1317.7865858000002	2.450291599999673	0	-0.8	0.32	top	right	right	gamble	bad	-0.8	-3.97	
76	47	mix	1333.7292604000002	1339.1937156000001	1341.2911083000001	1343.3066128000003	2.0973927000000003	0	-1.1	2.2	top	left	left	gamble	bad	-1.1	-5.07	
77	131	loss	1348.5853233999999	1348.5928308	1351.285908	1353.3023509000002	2.6930772000000616	-0.5	-0.84	0	bottom	left	left	gamble	bad	-0.84	-5.91	
78	23	mix	1358.0003106000001	1358.0010541	1361.7295030000002	1363.7467707000003	3.7284489000003305	0	-1.1	0.33	bottom	right	right	gamble	bad	-1.1	-7.01	
79	72	gain	1377.454402	1377.4607469	1383.2352573	1385.2519786999999	5.774510400000054	0.4	0	0.73	top	left	left	gamble	bad	0.0	-7.01	
80	90	gain	1390.5239156999999	1390.5246301	1395.4454575000002	1397.4621414	4.920827400000235	0.5	0	2.5	top	right	right	gamble	bad	0.0	-7.01	
81	107	loss	1402.6534758	1402.6614646	1404.6072613	1406.6229005000002	1.9457966999998462	-0.2	-0.63	0	top	left	left	gamble	good	0.0	-7.01	
82	15	mix	1421.4995953999999	1421.5003515	1424.5972817	1426.6133877	3.0969301999998606	0	-0.8	0.16	top	right	right	gamble	bad	-0.8	-7.81	
83	3	mix	1431.9308584000003	1431.9316188999999	1434.1249753	1436.1415412	2.1933564000000842	0	-0.3	0.12	top	right	right	gamble	bad	-0.3	-8.11	
84	33	mix	1440.9575390000002	1440.9582871	1443.4534322000002	1445.4702371	2.4951451000001725	0	-1.5	1.23	bottom	right	right	gamble	good	1.23	-6.88	
85	49	mix	1461.7948478	1461.7955856	1465.2922925999999	1467.3086	3.4967069999997875	0	-1.5	2.25	bottom	right	right	gamble	good	2.25	-4.63	
86	144	loss	1472.3351319	1472.3359551	1474.5700790000003	1476.5859738000001	2.2341239000002133	-0.6	-1.33	0	bottom	right	right	gamble	bad	-1.33	-5.96	
87	41	mix	1481.7921326000003	1481.8003307000001	1483.9824698	1485.9976067	2.1821390999998584	0	-0.8	0.96	bottom	left	left	gamble	bad	-0.8	-6.76	
88	82	gain	1502.8547678000002	1502.8620481	1507.9199083	1509.9358553	5.05786020000005	0.5	0	0.91	top	left	left	gamble	good	0.91	-5.85	
89	85	gain	1515.402381	1515.4069858	1517.5980331000003	1519.6140621000002	2.191047300000264	0.5	0	1.24	top	left	left	gamble	good	1.24	-4.61	
90	108	loss	1524.3217812999999	1524.3225694	1527.9758892000002	1529.9921205000003	3.6533198000001903	-0.2	-0.72	0	bottom	right	right	gamble	good	0.0	-4.61	
91	68	gain	1545.8323162	1545.8331117999999	1551.7299432000002	1553.7451369000003	5.8968314000003375	0.3	0	1.08	top	right	right	gamble	good	1.08	-3.53	
92	132	loss	1557.7970935	1557.8049009	1562.6742237	1564.6906591	4.869322800000191	-0.5	-0.91	0	top	left	left	gamble	good	0.0	-3.53	
93	101	loss	1569.2024012	1569.211122	1570.4873164000003	1572.5025344000003	1.2761944000003496	-0.2	-0.34	0	bottom	left	left	gamble	bad	-0.34	-3.87	
94	127	loss	1590.0263400000001	1590.0271432000002	1594.1743102000003	1596.190112	4.147167000000081	-0.4	-1.26	0	top	right	right	gamble	good	0.0	-3.87	
95	81	gain	1600.2529755000003	1600.2601892999999	1604.9018671000001	1606.9170526	4.641677800000252	0.5	0	0.84	bottom	left	left	gamble	bad	0.0	-3.87	
96	70	gain	1612.4086906	1612.4161178000002	1615.1964444000002	1615.2038789	2.7803266000000804	0.3	0	1.5	top	left	right	safe	good	0.3	-3.57	
97	7	mix	1632.0201543	1632.0272101000003	1636.6513544000002	1636.6589635000003	4.624144299999898	0	-0.3	0.3	top	left	right	safe	bad	0.0	-3.57	
98	27	mix	1643.8635655	1643.8643528	1645.6469748000002	1647.6622051000002	1.782622000000174	0	-1.1	0.9	top	right	right	gamble	good	0.9	-2.67	
99	29	mix	1652.4774499000002	1652.4781745000003	1656.4247407999999	1658.4408514	3.946566299999631	0	-1.5	0.45	top	right	right	gamble	good	0.45	-2.22	
100	130	loss	1672.4650687	1672.4719049000003	1674.8336686	1676.8479159	2.3617636999997558	-0.4	-2	0	top	left	left	gamble	bad	-2.0	-4.22	
101	117	loss	1682.2843969000003	1682.2851968000002	1685.5427071000001	1687.5587049000003	3.2575102999999217	-0.3	-0.95	0	top	right	right	gamble	bad	-0.95	-5.17	
102	42	mix	1692.0960424000002	1692.0968098	1697.8022708	1697.8061707	5.705461000000014	0	-0.8	1.2	top	right	left	safe	good	0.0	-5.17	
103	75	gain	1713.6440836	1713.6508557	1718.6249837000003	1720.6402279000001	4.974128000000292	0.4	0	0.99	top	left	left	gamble	good	0.99	-4.18	
104	105	loss	1726.117626	1726.124935	1728.1861824999999	1730.2036848999999	2.0612474999998085	-0.2	-0.5	0	top	left	left	gamble	bad	-0.5	-4.68	
105	119	loss	1734.9505064000002	1734.9512369000001	1737.4817458	1739.4978080000003	2.530508899999859	-0.3	-1.26	0	bottom	right	right	gamble	bad	-1.26	-5.94	
106	39	mix	1756.0048588000002	1756.0096454000002	1760.2525561	1762.2689994	4.242910699999811	0	-0.5	0.75	top	left	left	gamble	good	0.75	-5.19	
107	63	gain	1767.4676619	1767.4684111	1775.4470025000003	0	0	0.3	0	0.6	bottom	right	NaN	NaN	Nan	0	-5.19	
108	65	gain	1778.9026535	1778.9034116	1781.6933012000002	1783.7069466	2.7898896000001514	0.3	0	0.74	top	right	right	gamble	bad	0.0	-5.19	
109	54	gain	1799.9477103000002	1799.9484966000002	1802.0475094	1802.0544729	2.099012799999855	0.2	0	0.44	top	right	left	safe	bad	0.2	-4.99	
110	122	loss	1808.6724103	1808.6804769000003	1810.8426505	1812.859272	2.1621735999997327	-0.4	-0.73	0	top	left	left	gamble	bad	-0.73	-5.72	
111	32	mix	1817.8160078000003	1817.8236888	1820.7710384	1822.7862539	2.9473496000000523	0	-1.5	0.99	top	left	left	gamble	good	0.99	-4.73	
112	9	mix	1836.3117987000003	1836.3125281999999	1844.2923658000002	0	0	0	-0.5	0.15	bottom	right	NaN	NaN	Nan	0	-4.73	
113	46	mix	1846.3086863	1846.3167313000001	1847.6896734	1849.7053659	1.3729420999998183	0	-1.1	1.65	bottom	left	left	gamble	good	1.65	-3.08	
114	66	gain	1854.2652068	1854.272748	1855.9685783000002	1857.9847551	1.6958303000001251	0.3	0	0.84	bottom	left	left	gamble	bad	0.0	-3.08	
115	77	gain	1877.6244582000002	1877.6252536	1879.0897298000002	1879.0972933	1.464476200000263	0.4	0	1.26	top	right	left	safe	bad	0.4	-2.68	
116	118	loss	1885.721815	1885.7225613000003	1888.1020299	1890.1178779	2.3794685999996545	-0.3	-1.08	0	top	right	right	gamble	good	0.0	-2.68	
117	52	gain	1894.3807252	1894.3815051	1897.8965084	1897.9035392000003	3.5150032999999894	0.2	0	0.36	top	right	left	safe	bad	0.2	-2.48	
118	43	mix	1915.2367312	1915.2374886	1917.7538228	1917.7614071	2.516334200000074	0	-0.8	1.6	top	right	left	safe	bad	0.0	-2.48	
119	125	loss	1924.5735876	1924.5797522	1926.7320791	1928.7480905	2.1523268999999345	-0.4	-0.99	0	top	left	left	gamble	good	0.0	-2.48	
120	78	gain	1933.5894977	1933.5902164000001	1936.4602497000003	1936.4673575	2.870033300000159	0.4	0	1.44	top	right	left	safe	good	0.4	-2.08	
121	91	gain	1952.4837968	1952.4899847	1958.9814458000003	1958.9896727000003	6.491461100000379	0.6	0	1.01	bottom	left	right	safe	good	0.6	-1.48	
122	62	gain	1966.5133554000001	1966.5191470000002	1969.1421269	1971.1586378	2.622979899999791	0.3	0	0.55	bottom	left	left	gamble	bad	0.0	-1.48	
123	4	mix	1976.5643078	1976.5651327000003	1979.4200430000003	1981.4368986000002	2.8549103000000287	0	-0.3	0.16	top	right	right	gamble	good	0.16	-1.32	
124	99	gain	1995.0626740999999	1995.0634259	1999.2599668	2001.27629	4.196540899999945	0.6	0	2.52	bottom	right	right	gamble	good	2.52	1.2	
125	24	mix	2005.8246442000002	2005.8253662	2008.0382392	2008.0456497000002	2.212872999999945	0	-1.1	0.44	bottom	right	left	safe	bad	0.0	1.2	
126	111	loss	2014.7769650000002	2014.7837004	2017.1502974000002	2019.1668974000002	2.3665970000001835	-0.3	-0.5	0	top	left	left	gamble	bad	-0.5	0.7	
127	16	mix	2035.3078769	2035.3156104000002	2037.28943	2037.2969097000002	1.9738195999998425	0	-0.8	0.24	bottom	left	right	safe	good	0.0	0.7	
128	26	mix	2044.3503613999999	2044.3574448000002	2044.8691043000001	2046.8844740000002	0.5116594999999506	0	-1.1	0.73	bottom	left	left	gamble	bad	-1.1	-0.4	
129	59	gain	2051.7625120000002	2051.7632547000003	2053.2647079	2055.2807794	1.5014531999995597	0.2	0	0.84	bottom	right	right	gamble	good	0.84	0.44	
130	73	gain	2069.3054699000004	2069.3062781999997	2071.6049451999997	2071.611932	2.298667000000023	0.4	0	0.8	bottom	right	left	safe	good	0.4	0.84	
131	145	loss	2078.2807123000002	2078.2891976	2080.100655	2082.1173522999998	1.8114574000001085	-0.6	-1.49	0	top	left	left	gamble	bad	-1.49	-0.65	
132	143	loss	2087.1958813	2087.1965883000003	2089.4123107000005	2091.4280712	2.2157224000002316	-0.6	-1.2	0	top	right	right	gamble	good	0.0	-0.65	
133	61	gain	2106.0192079999997	2106.0260989999997	2110.1181665000004	2110.1272397000002	4.092067500000667	0.3	0	0.5	top	left	right	safe	good	0.3	-0.35	
