Round	Trial Num	TrialType	TrialOnset	ChoiceOnset	DecisionOnset	Feedback Onset	RT	Safe Bet	Low Bet	High Bet	High Bet Pos	Gamble Pos	Choice Pos	Gamble Choice	Outcome	Profit	TotalProfit	
30	21	mix	720.9880520999432	720.995432399679	728.314456900116	730.3309546001256	7.319024500437081	0	-0.8	0.8	bottom	left	left	gamble	good	0.8	7.57	
31	6	mix	741.7250124998391	741.731657399796	744.0565345999785	746.0727737997659	2.3248772001825273	0	-0.3	0.25	bottom	left	left	gamble	bad	-0.3	7.27	
32	33	mix	751.2598549998365	751.2606623000465	753.3849275996909	755.4012969001196	2.124265299644321	0	-1.5	1.23	bottom	right	right	gamble	good	1.23	8.5	
33	99	gain	760.3582640998065	760.3590301000513	762.646193199791	764.6632090001367	2.2871630997397006	0.6	0	2.52	bottom	right	right	gamble	good	2.52	11.02	
34	59	gain	776.0886907000095	776.0894550997764	778.7377455998212	780.7535363999195	2.6482905000448227	0.2	0	0.84	bottom	right	right	gamble	good	0.84	11.86	
35	130	loss	785.8713488997892	785.8796295998618	793.8641492999159	0	0	-0.4	-2	0	top	left	right	gamble	NaN	0	11.86	
36	30	mix	797.7222850001417	797.7298328997567	799.960579500068	799.9682228998281	2.2307466003112495	0	-1.5	0.6	top	left	right	safe	good	0.0	11.86	
37	150	loss	811.2384877000004	811.2453199997544	814.7853723000735	814.7931013000198	3.5400523003190756	-0.6	-3	0	top	left	right	safe	bad	-0.6	11.26	
38	87	gain	822.1413686997257	822.1480833999813	824.6134247998707	826.6300649000332	2.4653413998894393	0.5	0	1.58	bottom	left	left	gamble	bad	0.0	11.26	
39	71	gain	831.5825958997011	831.5889103999361	834.1582729998045	836.1750308000483	2.5693625998683274	0.4	0	0.67	bottom	left	left	gamble	good	0.67	11.93	
40	32	mix	846.6530790999532	846.6613384000957	850.799151299987	852.816086600069	4.137812899891287	0	-1.5	0.99	top	left	left	gamble	good	0.99	12.92	
41	11	mix	857.7072831997648	857.7133891000412	862.7272367998958	864.7431874000467	5.013847699854523	0	-0.5	0.26	top	left	left	gamble	bad	-0.5	12.42	
42	137	loss	869.6017168997787	869.6102102999575	871.7388528999873	871.7454742998816	2.128642600029707	-0.5	-1.58	0	bottom	left	right	safe	good	-0.5	11.92	
43	113	loss	884.1481635998935	884.1489530997351	888.8299360997044	888.8376611000858	4.680982999969274	-0.3	-0.6	0	bottom	right	left	safe	bad	-0.3	11.62	
44	44	mix	895.3988727997057	895.3996055000462	898.3908428000286	900.4079836998135	2.9912372999824584	0	-1.1	1.1	bottom	right	right	gamble	bad	-1.1	10.52	
45	138	loss	905.6941430000588	905.6948909000494	908.6194285000674	908.6265917001292	2.924537600018084	-0.5	-1.8	0	bottom	right	left	safe	bad	-0.5	10.02	
46	12	mix	920.8298895996995	920.8372589000501	923.0113626997918	925.027342800051	2.174103799741715	0	-0.5	0.33	bottom	left	left	gamble	bad	-0.5	9.52	
47	23	mix	930.0449788998812	930.0458900998347	932.9394235997461	932.9465469000861	2.8935334999114275	0	-1.1	0.33	bottom	right	left	safe	good	0.0	9.52	
48	93	gain	939.5296050999314	939.5303317997605	942.0179117000662	944.0346837998368	2.487579900305718	0.6	0	1.2	top	right	right	gamble	good	1.2	10.72	
49	86	gain	956.828163200058	956.8356176000088	959.6086244001053	961.6253224001266	2.773006800096482	0.5	0	1.4	top	left	left	gamble	bad	0.0	10.72	
50	97	gain	966.8965551997535	966.9024074999616	969.0874930000864	971.1039456999861	2.185085500124842	0.6	0	1.9	top	left	left	gamble	bad	0.0	10.72	
51	83	gain	976.1187955997884	976.1195466998033	978.3815823998302	980.398649699986	2.2620357000268996	0.5	0	1	bottom	right	right	gamble	good	1.0	11.72	
52	127	loss	993.2088807998225	993.2096059997566	999.1211238000542	1001.136853300035	5.911517800297588	-0.4	-1.26	0	top	right	right	gamble	good	0.0	11.72	
53	76	gain	1005.200344900135	1005.208441699855	1007.6670574997552	1009.6831706999801	2.4586157999001443	0.4	0	1.12	bottom	left	left	gamble	bad	0.0	11.72	
54	1	mix	1014.6080330000259	1014.6174726998433	1018.2947410997003	1018.3018020000309	3.6772683998569846	0	-0.3	0.06	bottom	left	right	safe	good	0.0	11.72	
55	39	mix	1031.4719874998555	1031.4778223996982	1034.5862424997613	1036.6026133997366	3.1084201000630856	0	-0.5	0.75	top	left	left	gamble	good	0.75	12.47	
56	24	mix	1041.8008559998125	1041.8016502996907	1047.1795642999932	1047.1873249998316	5.377914000302553	0	-1.1	0.44	bottom	right	left	safe	bad	0.0	12.47	
57	7	mix	1053.902539699804	1053.90834539989	1055.9909771000966	1055.9980279998854	2.082631700206548	0	-0.3	0.3	top	left	right	safe	bad	0.0	12.47	
58	79	gain	1071.0000280998647	1071.000751200132	1072.6326720998622	1074.6483670999296	1.6319208997301757	0.4	0	1.68	top	right	right	gamble	good	1.68	14.15	
59	131	loss	1079.1952153998427	1079.2033430999145	1085.3255091998726	1085.3302015000954	6.122166099958122	-0.5	-0.84	0	bottom	left	right	safe	good	-0.5	13.65	
60	37	mix	1092.0524368998595	1092.059675199911	1095.2040904001333	1095.211187500041	3.1444152002222836	0	-0.3	0.6	bottom	left	right	safe	good	0.0	13.65	
61	104	loss	1105.2328717000782	1105.233594499994	1108.7969736000523	1110.8127450998873	3.5633791000582278	-0.2	-0.44	0	top	right	right	gamble	good	0.0	13.65	
62	43	mix	1115.0134413000196	1115.0141885001212	1117.0419935998507	1119.0578323998488	2.0278050997294486	0	-0.8	1.6	top	right	right	gamble	good	1.6	15.25	
63	26	mix	1123.3470756998286	1123.3538651000708	1127.4538492998108	1129.470132799819	4.099984199739993	0	-1.1	0.73	bottom	left	left	gamble	bad	-1.1	14.15	
64	103	loss	1140.2973953997716	1140.2981075998396	1143.0454543000087	1143.05318180006	2.747346700169146	-0.2	-0.4	0	top	right	left	safe	good	-0.2	13.95	
65	123	loss	1150.123750699684	1150.1245431001298	1154.0724124996923	1156.0888873999938	3.947869399562478	-0.4	-0.8	0	bottom	right	right	gamble	bad	-0.8	13.15	
66	85	gain	1160.9955826001242	1161.0046566999517	1162.9011442000046	1164.9170351000503	1.8964875000528991	0.5	0	1.24	top	left	left	gamble	good	1.24	14.39	
67	55	gain	1176.8282984998077	1176.8338472000323	1179.8593536000699	1181.875614500139	3.025506400037557	0.2	0	0.5	top	left	left	gamble	bad	0.0	14.39	
68	122	loss	1186.5774171999656	1186.5862599997781	1190.9695322001353	1190.9784641996957	4.383272200357169	-0.4	-0.73	0	top	left	right	safe	good	-0.4	13.99	
69	75	gain	1197.9809349998832	1197.9887147997506	1200.2657753997482	1202.2816614001058	2.2770605999976397	0.4	0	0.99	top	left	left	gamble	good	0.99	14.98	
70	134	loss	1215.3911401000805	1215.391890999861	1220.8704490000382	1220.8782079000957	5.478558000177145	-0.5	-1.11	0	bottom	right	left	safe	bad	-0.5	14.48	
71	147	loss	1227.523354599718	1227.5313531998545	1231.631463199854	1233.6472200998105	4.100109999999404	-0.6	-1.9	0	top	left	left	gamble	bad	-1.9	12.58	
72	115	loss	1238.6022443999536	1238.6030067997053	1242.242893599905	1242.2500410000794	3.639886800199747	-0.3	-0.74	0	top	right	left	safe	good	-0.3	12.28	
73	136	loss	1252.7030735998414	1252.7099147001281	1256.4522404000163	1256.4601421998814	3.7423256998881698	-0.5	-1.4	0	top	left	right	safe	good	-0.5	11.78	
74	129	loss	1263.3227347997017	1263.3234504000284	1266.3794637997635	1266.384472799953	3.056013399735093	-0.4	-1.68	0	top	right	left	safe	bad	-0.4	11.38	
75	106	loss	1273.0151809998788	1273.0231536999345	1278.973535399884	1280.9887620997615	5.950381699949503	-0.2	-0.56	0	bottom	left	left	gamble	bad	-0.56	10.82	
76	2	mix	1290.8512788000517	1295.2859966997057	1299.828850899823	1301.8448695996776	4.54285420011729	0	-0.3	0.09	top	right	right	gamble	good	0.09	10.91	
77	66	gain	1306.1012661997229	1306.108505900018	1309.6904486999847	1311.7069508996792	3.5819427999667823	0.3	0	0.84	bottom	left	left	gamble	bad	0.0	10.91	
78	124	loss	1317.0375075000338	1317.0382094997913	1320.5181168001145	1320.525204299949	3.479907300323248	-0.4	-0.89	0	bottom	right	left	safe	bad	-0.4	10.51	
79	18	mix	1331.3117963001132	1331.3125654999167	1332.7279054000974	1334.7448260998353	1.4153399001806974	0	-0.8	0.42	top	right	right	gamble	good	0.42	10.93	
80	13	mix	1339.7124548996799	1339.71320200013	1346.6703595998697	1348.6874371999875	6.95715759973973	0	-0.5	0.41	bottom	right	right	gamble	good	0.41	11.34	
81	143	loss	1353.29538449971	1353.2960926997475	1357.8984178998508	1357.906268700026	4.602325200103223	-0.6	-1.2	0	top	right	left	safe	bad	-0.6	10.74	
82	141	loss	1369.7921230001375	1369.801293299999	1372.2068226998672	1374.2230656999163	2.405529399868101	-0.6	-1.01	0	bottom	left	left	gamble	bad	-1.01	9.73	
83	120	loss	1378.8396207997575	1378.8477165997028	1380.9687975998968	1380.9725234997459	2.1210810001939535	-0.3	-1.5	0	top	left	right	safe	good	-0.3	9.43	
84	22	mix	1387.8865358000621	1387.8955220999196	1389.6643590000458	1389.6687330999412	1.768836900126189	0	-1.1	0.22	top	left	right	safe	good	0.0	9.43	
85	52	gain	1400.742209899705	1400.7431977000087	1402.357565399725	1404.3736552000046	1.6143676997162402	0.2	0	0.36	top	right	right	gamble	good	0.36	9.79	
86	142	loss	1408.682280200068	1408.6831465996802	1411.652713699732	1411.657156500034	2.9695671000517905	-0.6	-1.09	0	top	right	left	safe	good	-0.6	9.19	
87	20	mix	1419.1161209000275	1419.1222409997135	1421.8468407997862	1423.863938699942	2.7245998000726104	0	-0.8	0.66	top	left	left	gamble	bad	-0.8	8.39	
88	41	mix	1435.7072680997662	1435.7140533998609	1437.1557861999609	1439.1724204998463	1.4417328000999987	0	-0.8	0.96	bottom	left	left	gamble	bad	-0.8	7.59	
89	8	mix	1444.3625877997838	1444.3633829997852	1446.800369199831	1446.8049848997034	2.4369862000457942	0	-0.5	0.1	bottom	right	left	safe	bad	0.0	7.59	
90	116	loss	1453.597601399757	1453.6062656999566	1456.3788688997738	1456.383402099833	2.7726031998172402	-0.3	-0.84	0	bottom	left	right	safe	good	-0.3	7.29	
91	53	gain	1470.4382992996834	1470.4391736998223	1472.8868454000913	1474.9025944001041	2.447671700268984	0.2	0	0.4	top	right	right	gamble	bad	0.0	7.29	
92	63	gain	1479.695467500016	1479.6962733999826	1481.5824053999968	1483.5991213996895	1.886132000014186	0.3	0	0.6	bottom	right	right	gamble	good	0.6	7.89	
93	77	gain	1488.8363483999856	1488.8371019000188	1490.4108581999317	1492.4277146998793	1.5737562999129295	0.4	0	1.26	top	right	right	gamble	good	1.26	9.15	
94	36	mix	1501.523147100117	1501.5309824999422	1504.320871700067	1506.3376024998724	2.7898892001248896	0	-0.3	0.45	top	left	left	gamble	bad	-0.3	8.85	
95	64	gain	1511.2549354997464	1511.2628354998305	1513.8325640000403	1515.8486081999727	2.5697285002097487	0.3	0	0.67	top	left	left	gamble	good	0.67	9.52	
96	110	loss	1520.4578117998317	1520.4650552999228	1525.0600720001385	1525.0678077000193	4.595016700215638	-0.2	-1	0	top	left	right	safe	bad	-0.2	9.32	
97	119	loss	1538.6184697998688	1538.6198815000243	1542.084279099945	1542.0933187999763	3.4643975999206305	-0.3	-1.26	0	bottom	right	left	safe	good	-0.3	9.02	
98	67	gain	1549.3201394998468	1549.3209269000217	1551.9290124000981	1553.9443437997252	2.608085500076413	0.3	0	0.95	top	right	right	gamble	bad	0.0	9.02	
99	65	gain	1559.1093957000412	1559.1101210000925	1560.3408840997145	1562.3570695999078	1.2307630996219814	0.3	0	0.74	top	right	right	gamble	bad	0.0	9.02	
100	14	mix	1570.8863717997447	1570.8937689997256	1574.9842858999036	1574.9927155999467	4.090516900178045	0	-0.5	0.5	top	left	right	safe	bad	0.0	9.02	
101	89	gain	1581.5632790997624	1581.5708389999345	1583.8282900000922	1585.8446688000113	2.2574510001577437	0.5	0	2.1	top	left	left	gamble	good	2.1	11.12	
102	144	loss	1591.0522145000286	1591.0530109996907	1595.6221712999977	1597.6390117998235	4.569160300306976	-0.6	-1.33	0	bottom	right	right	gamble	bad	-1.33	9.79	
103	95	gain	1607.417226199992	1607.423910100013	1608.7823442998342	1610.7976922998205	1.358434199821204	0.6	0	1.49	top	left	left	gamble	bad	0.0	9.79	
104	16	mix	1616.170851400122	1616.1792124998756	1619.8598851999268	1619.8670990997925	3.6806727000512183	0	-0.8	0.24	bottom	left	right	safe	good	0.0	9.79	
105	126	loss	1626.9004130000249	1626.910298800096	1631.6030693999492	1633.6188435000367	4.692770599853247	-0.4	-1.12	0	bottom	left	left	gamble	bad	-1.12	8.67	
106	57	gain	1643.7129063000903	1643.719387799967	1644.862614999991	1646.8795241997577	1.14322720002383	0.2	0	0.63	top	left	left	gamble	good	0.63	9.3	
107	70	gain	1651.846163999755	1651.8517102999613	1653.0921175996773	1655.1082919999026	1.2404072997160256	0.3	0	1.5	top	left	left	gamble	bad	0.0	9.3	
108	102	loss	1659.6616274998523	1659.6623982000165	1664.9521238999441	1666.9676208999008	5.289725699927658	-0.2	-0.36	0	top	right	right	gamble	good	0.0	9.3	
109	35	mix	1674.8299321001396	1674.8381610997021	1677.678706199862	1679.695388500113	2.840545100159943	0	-0.3	0.36	top	left	left	gamble	good	0.36	9.66	
110	60	gain	1684.4523136997595	1684.4588891998865	1687.0074847997166	1687.014594799839	2.5485955998301506	0.2	0	1	top	left	right	safe	bad	0.2	9.86	
111	50	mix	1694.1025120001286	1694.110901699867	1696.0360695999116	1698.05133139994	1.925167900044471	0	-1.5	3	top	left	left	gamble	good	3.0	12.86	
112	25	mix	1709.9619239000604	1709.969587000087	1713.0438564000651	1713.051421099808	3.0742693999782205	0	-1.1	0.57	top	left	right	safe	bad	0.0	12.86	
113	19	mix	1720.2329927999526	1720.2337213000283	1721.8057770999148	1723.8219468998723	1.5720557998865843	0	-0.8	0.53	bottom	right	right	gamble	bad	-0.8	12.06	
114	112	loss	1729.2789063998498	1729.2867566999048	1733.0998019999824	1733.1070038001053	3.813045300077647	-0.3	-0.55	0	bottom	left	right	safe	good	-0.3	11.76	
115	69	gain	1748.0916987000965	1748.0924990000203	1750.3240205999464	1752.339307599701	2.2315215999260545	0.3	0	1.26	bottom	right	right	gamble	bad	0.0	11.76	
116	121	loss	1757.4922786001116	1757.4989009001292	1763.433325899765	1765.4502552999184	5.934424999635667	-0.4	-0.67	0	bottom	left	left	gamble	good	0.0	11.76	
117	46	mix	1770.08416269999	1770.0929788998328	1773.3784869997762	1775.3943460998125	3.2855080999433994	0	-1.1	1.65	bottom	left	left	gamble	good	1.65	13.41	
118	10	mix	1784.0219995998777	1784.0278449999169	1789.2029443001375	1789.2101028999314	5.175099300220609	0	-0.5	0.2	top	left	right	safe	bad	0.0	13.41	
119	140	loss	1796.141339799855	1796.1421837997623	1800.3477333998308	1800.3525978000835	4.20554960006848	-0.5	-2.5	0	top	right	left	safe	good	-0.5	12.91	
120	61	gain	1807.1330888997763	1807.139826099854	1810.1085493001156	1812.1244828999043	2.968723200261593	0.3	0	0.5	top	left	left	gamble	bad	0.0	12.91	
121	94	gain	1824.8187214001082	1824.8194502000697	1826.116709599737	1828.1334119001403	1.2972593996673822	0.6	0	1.33	bottom	right	right	gamble	bad	0.0	12.91	
122	80	gain	1833.4802254997194	1833.485089499969	1837.428224799689	1839.4431906999089	3.94313529971987	0.4	0	2	top	left	left	gamble	bad	0.0	12.91	
123	90	gain	1844.6189906997606	1844.6198029001243	1846.3232784997672	1848.3392790998332	1.703475599642843	0.5	0	2.5	top	right	right	gamble	bad	0.0	12.91	
124	105	loss	1859.9999965000898	1860.0074899997562	1866.6785888997838	1866.6863794997334	6.671098900027573	-0.2	-0.5	0	top	left	right	safe	good	-0.2	12.71	
125	135	loss	1873.4615632998757	1873.4687524000183	1876.6239553000778	1876.6312122000381	3.155202900059521	-0.5	-1.24	0	top	left	right	safe	bad	-0.5	12.21	
126	29	mix	1884.0591424996965	1884.059957599733	1886.801352699753	1886.809248100035	2.741395100019872	0	-1.5	0.45	top	right	left	safe	bad	0.0	12.21	
127	15	mix	1899.6276198998094	1899.628379699774	1902.8102528997697	1904.8263179999776	3.181873199995607	0	-0.8	0.16	top	right	right	gamble	bad	-0.8	11.41	
128	5	mix	1910.1434762999415	1910.1506054997444	1911.7714966000058	1911.778866900131	1.6208911002613604	0	-0.3	0.2	top	left	right	safe	good	0.0	11.41	
129	92	gain	1919.2736450000666	1919.2743659000844	1920.767158600036	1922.7834310000762	1.4927926999516785	0.6	0	1.09	top	right	right	gamble	bad	0.0	11.41	
130	4	mix	1931.911835399922	1931.9125514999032	1934.2433417998254	1936.2591292001307	2.330790299922228	0	-0.3	0.16	top	right	right	gamble	good	0.16	11.57	
131	125	loss	1940.2857332997955	1940.293695599772	1945.3204397996888	1947.3370026000775	5.02674419991672	-0.4	-0.99	0	top	left	left	gamble	good	0.0	11.57	
132	146	loss	1952.1787451999262	1952.187471699901	1955.798168099951	1955.805201899726	3.610696400050074	-0.6	-1.68	0	bottom	left	right	safe	bad	-0.6	10.97	
133	49	mix	1966.960218399763	1966.9609432998113	1968.591830600053	1970.6077112001367	1.6308873002417386	0	-1.5	2.25	bottom	right	right	gamble	good	2.25	13.22	
134	114	loss	1975.6389608997852	1975.6468583000824	1983.067668600008	1983.0755725000054	7.420810299925506	-0.3	-0.67	0	top	left	right	safe	bad	-0.3	12.92	
135	34	mix	1989.8840175997466	1989.8851561998017	1992.7291458998807	1994.7451991001144	2.8439897000789642	0	-1.5	1.5	bottom	right	right	gamble	good	1.5	14.42	
136	38	mix	2005.0733767999336	2005.074114699848	2010.1693985001184	2012.1862626997754	5.095283800270408	0	-0.5	0.6	bottom	right	right	gamble	good	0.6	15.02	
137	68	gain	2016.8636861001141	2016.8644636999816	2019.0308066997677	2021.047023399733	2.1663429997861385	0.3	0	1.08	top	right	right	gamble	good	1.08	16.1	
138	78	gain	2025.097031599842	2025.0977491000667	2026.39407759998	2028.4098630999215	1.2963284999132156	0.4	0	1.44	top	right	right	gamble	bad	0.0	16.1	
139	96	gain	2037.4377969000489	2037.4441692000255	2039.203987099696	2041.2209037998691	1.7598178996704519	0.6	0	1.68	bottom	left	left	gamble	good	1.68	17.78	
140	51	gain	2046.689005299937	2046.6956758000888	2048.9993116999976	2051.0146629000083	2.3036358999088407	0.2	0	0.34	bottom	left	left	gamble	bad	0.0	17.78	
141	27	mix	2056.4657545001246	2056.4664620999247	2059.0768511998467	2059.083826799877	2.610389099922031	0	-1.1	0.9	top	right	left	safe	bad	0.0	17.78	
142	149	loss	2070.871673800051	2070.872503099963	2075.218893799931	2075.2267303001136	4.346390699967742	-0.6	-2.52	0	bottom	right	left	safe	bad	-0.6	17.18	
143	107	loss	2082.5098824999295	2082.517044299748	2090.494638099801	0	0	-0.2	-0.63	0	top	left	left	safe	NaN	0	17.18	
144	62	gain	2093.9710699999705	2093.977422100026	2096.657099700067	2098.6734507000074	2.679677600041032	0.3	0	0.55	bottom	left	left	gamble	bad	0.0	17.18	
145	101	loss	2111.482177000027	2111.490164699964	2114.6469684997573	2116.663957099896	3.156803799793124	-0.2	-0.34	0	bottom	left	left	gamble	bad	-0.34	16.84	
146	88	gain	2122.182122599799	2122.182918299921	2123.692614699714	2125.709589099977	1.5096963997930288	0.5	0	1.8	bottom	right	right	gamble	good	1.8	18.64	
147	82	gain	2131.047245999798	2131.0533909997903	2133.2042564000003	2135.221231299918	2.150865400210023	0.5	0	0.91	top	left	left	gamble	good	0.91	19.55	
148	72	gain	2145.713797399774	2145.720304999966	2147.5304653998464	2149.545999399852	1.8101603998802602	0.4	0	0.73	top	left	left	gamble	bad	0.0	19.55	
149	9	mix	2154.8179464000277	2154.8186983997	2156.7756101000123	2158.7915924000554	1.9569117003120482	0	-0.5	0.15	bottom	right	right	gamble	good	0.15	19.7	
150	31	mix	2163.3084174999967	2163.316993500106	2169.0354176997207	2169.043267000001	5.718424199614674	0	-1.5	0.78	bottom	left	right	safe	good	0.0	19.7	

Start Time: 15:08:41
End Time: 15:45:01
