Round	Trial Num	TrialType	TrialOnset	ChoiceOnset	DecisionOnset	Feedback Onset	RT	Safe Bet	Low Bet	High Bet	High Bet Pos	Gamble Pos	Choice Pos	Gamble Choice	Outcome	Profit	TotalProfit	
1	32	mix	118.40047589992173	118.41116269992199	122.33507509995252	124.35193609993439	3.923912400030531	0	-1.5	0.99	top	left	left	gamble	good	0.99	10.99	
2	11	mix	129.2432422999991	129.2527212999994	131.68051470001228	131.68748869991396	2.427793400012888	0	-0.5	0.26	top	left	right	safe	good	0.0	10.99	
3	58	gain	138.5690137000056	138.56972089991905	142.69140719994903	142.69904480001424	4.121686300029978	0.2	0	0.72	bottom	right	left	safe	bad	0.2	11.19	
4	107	loss	156.0666748000076	156.07470439991448	160.44811619992834	160.45506890001707	4.373411800013855	-0.2	-0.63	0	top	left	right	safe	bad	-0.2	10.99	
5	118	loss	167.7327573999064	167.73347510001622	171.74270119995344	171.75038230000064	4.009226099937223	-0.3	-1.08	0	top	right	left	safe	bad	-0.3	10.69	
6	114	loss	178.5478032999672	178.55467979994137	182.8862449999433	182.89392760000192	4.331565200001933	-0.3	-0.67	0	top	left	right	safe	bad	-0.3	10.39	
7	83	gain	194.5312574999407	194.53196809999645	197.7282022999134	197.73371589998715	3.196234199916944	0.5	0	1	bottom	right	left	safe	bad	0.5	10.89	
8	122	loss	205.25685799994972	205.26424399996176	209.65536889992654	209.66302589990664	4.39112489996478	-0.4	-0.73	0	top	left	right	safe	good	-0.4	10.49	
9	47	mix	216.65377340000123	216.66174309991766	221.23316709999926	223.24941990000661	4.571424000081606	0	-1.1	2.2	top	left	left	gamble	bad	-1.1	9.39	
10	112	loss	233.60879919992294	233.61606179992668	236.69136189995334	236.69834229990374	3.075300100026652	-0.3	-0.55	0	bottom	left	right	safe	good	-0.3	9.09	
11	99	gain	244.04857959994115	244.04932659992483	246.71951490000356	248.73478860000614	2.6701883000787348	0.6	0	2.52	bottom	right	right	gamble	good	2.52	11.61	
12	5	mix	253.28164499998093	253.2885893000057	256.830380099942	258.8460520999506	3.5417907999362797	0	-0.3	0.2	top	left	left	gamble	bad	-0.3	11.31	
13	51	gain	272.2050050999969	272.21255289996043	275.0210378000047	277.03760179993697	2.8084849000442773	0.2	0	0.34	bottom	left	left	gamble	bad	0.0	11.31	
14	57	gain	282.4893483999185	282.4945765999146	285.98210499994457	287.99840819998644	3.487528400029987	0.2	0	0.63	top	left	left	gamble	good	0.63	11.94	
15	55	gain	292.9668148999335	292.97000829991885	296.8096775999293	298.82487259991467	3.839669300010428	0.2	0	0.5	top	left	left	gamble	bad	0.0	11.94	
16	52	gain	308.98700610001106	308.98776079993695	312.7506172999274	312.7576566999778	3.7628564999904484	0.2	0	0.36	top	right	left	safe	bad	0.2	12.14	
17	68	gain	319.5930762999924	319.59381819993723	322.2128129999619	324.2291854999494	2.618994800024666	0.3	0	1.08	top	right	right	gamble	good	1.08	13.22	
18	93	gain	328.279350399971	328.28009049990214	331.84100159991067	331.8461689999094	3.560911100008525	0.6	0	1.2	top	right	left	safe	bad	0.6	13.82	
19	35	mix	345.28324769996107	345.29123460000847	348.69873969990294	350.71404779993463	3.407505099894479	0	-0.3	0.36	top	left	left	gamble	good	0.36	14.18	
20	7	mix	355.47184269991703	355.474923199974	359.0431684999494	361.05939949990716	3.5682452999753878	0	-0.3	0.3	top	left	left	gamble	good	0.3	14.48	
21	4	mix	366.2372009999817	366.2381160999648	369.2045065999264	371.22099429997616	2.9663904999615625	0	-0.3	0.16	top	right	right	gamble	good	0.16	14.64	
22	94	gain	383.12976769998204	383.1304766999092	384.646310799988	386.66160089999903	1.5158341000787914	0.6	0	1.33	bottom	right	right	gamble	bad	0.0	14.64	
23	138	loss	392.0152459999081	392.01599819993135	396.6068142999429	396.6156505999388	4.59081610001158	-0.5	-1.8	0	bottom	right	left	safe	bad	-0.5	14.14	
24	95	gain	404.13787639990915	404.1459917000029	406.8366603999166	408.84990809997544	2.690668699913658	0.6	0	1.49	top	left	left	gamble	bad	0.0	14.14	
25	108	loss	418.79535529995337	418.7960720999399	421.2269629999064	421.23466650000773	2.430890899966471	-0.2	-0.72	0	bottom	right	left	safe	bad	-0.2	13.94	
26	36	mix	428.264093899983	428.27243979997	432.4211728000082	434.4371390999295	4.148733000038192	0	-0.3	0.45	top	left	left	gamble	bad	-0.3	13.64	
27	41	mix	439.3545012999093	439.36116159998346	443.7984622999793	445.81360719993245	4.437300699995831	0	-0.8	0.96	bottom	left	left	gamble	bad	-0.8	12.84	
28	132	loss	455.3428154999856	455.35077189991716	459.55621979990974	461.57201709994115	4.205447899992578	-0.5	-0.91	0	top	left	left	gamble	good	0.0	12.84	
29	54	gain	466.08388279995415	466.0846474999562	468.81784279993735	470.8348334999755	2.733195299981162	0.2	0	0.44	top	right	right	gamble	good	0.44	13.28	
30	120	loss	474.912551999907	474.91915869992226	477.9296783999307	477.9366088999668	3.0105197000084445	-0.3	-1.5	0	top	left	right	safe	good	-0.3	12.98	
31	33	mix	492.50663849990815	492.50735359999817	496.8536035999423	498.8696000999771	4.346249999944121	0	-1.5	1.23	bottom	right	right	gamble	good	1.23	14.21	
32	142	loss	503.82873519998975	503.8294946999522	508.2809715999756	510.29609169997275	4.451476900023408	-0.6	-1.09	0	top	right	right	gamble	bad	-1.09	13.12	
33	102	loss	515.7439792999066	515.7447038999526	519.324457300012	521.3407804999733	3.579753400059417	-0.2	-0.36	0	top	right	right	gamble	good	0.0	13.12	
34	13	mix	531.9506057999097	531.9513563999208	536.3821478999453	538.3989295999054	4.4307915000244975	0	-0.5	0.41	bottom	right	right	gamble	good	0.41	13.53	
35	31	mix	543.0090727999341	543.0175283999415	546.5933281999314	546.6003137999214	3.575799799989909	0	-1.5	0.78	bottom	left	right	safe	good	0.0	13.53	
36	2	mix	553.349837699905	553.3505925999489	555.6884693999309	557.7054778999882	2.337876799982041	0	-0.3	0.09	top	right	right	gamble	good	0.09	13.62	
37	70	gain	566.1002381999278	566.1083427999401	567.4989111999748	569.5152935999213	1.390568400034681	0.3	0	1.5	top	left	left	gamble	bad	0.0	13.62	
38	39	mix	574.0690512999427	574.1014472999377	577.843439499964	579.86003719992	3.7419922000262886	0	-0.5	0.75	top	left	left	gamble	good	0.75	14.37	
39	69	gain	585.1005661999807	585.1013285999652	588.6209495000076	590.6375645999797	3.519620900042355	0.3	0	1.26	bottom	right	right	gamble	bad	0.0	14.37	
40	79	gain	600.1144498999929	600.1152566999663	601.8303280000109	603.847359300009	1.7150713000446558	0.4	0	1.68	top	right	right	gamble	good	1.68	16.05	
41	19	mix	608.3943740999093	608.395223199972	612.9579323999351	612.9612944999244	4.5627091999631375	0	-0.8	0.53	bottom	right	left	safe	good	0.0	16.05	
42	56	gain	620.4327600999968	620.4406539999181	623.735634899931	625.7516698999098	3.294980900012888	0.2	0	0.56	bottom	left	left	gamble	bad	0.0	16.05	
43	125	loss	637.3613976999186	637.3673928999342	643.8751441999339	645.892019999912	6.507751299999654	-0.4	-0.99	0	top	left	left	gamble	good	0.0	16.05	
44	30	mix	650.7337582999608	650.7417646999238	654.286675499985	654.2940871999599	3.5449108000611886	0	-1.5	0.6	top	left	right	safe	good	0.0	16.05	
45	104	loss	661.7974537999835	661.7983653999399	664.8311376000056	664.8382162000053	3.032772200065665	-0.2	-0.44	0	top	right	left	safe	bad	-0.2	15.85	
46	71	gain	677.8565685999347	677.8641835999442	681.9049128999468	681.9125315999845	4.0407293000025675	0.4	0	0.67	bottom	left	right	safe	bad	0.4	16.25	
47	46	mix	688.6835745999124	688.6924513999838	692.9823750999058	692.9893000000156	4.289923699921928	0	-1.1	1.65	bottom	left	right	safe	bad	0.0	16.25	
48	74	gain	699.6070080999052	699.6077597999247	702.2607503999025	704.2773882999318	2.652990599977784	0.4	0	0.89	bottom	right	right	gamble	good	0.89	17.14	
49	97	gain	714.422305499902	714.4296147999121	719.1852388000116	721.2008826999227	4.755624000099488	0.6	0	1.9	top	left	left	gamble	bad	0.0	17.14	
50	103	loss	726.2231280999258	726.2239129999653	730.4958701999858	730.5027584999334	4.271957200020552	-0.2	-0.4	0	top	right	left	safe	good	-0.2	16.94	
51	24	mix	737.559767199913	737.5604955999879	740.59107580001	742.6062164999312	3.0305802000220865	0	-1.1	0.44	bottom	right	right	gamble	good	0.44	17.38	
52	60	gain	752.0512767999899	752.0569893999491	754.283884299919	756.2989602999296	2.2268948999699205	0.2	0	1	top	left	left	gamble	good	1.0	18.38	
53	89	gain	761.3554490999086	761.361444799928	763.7619783999398	765.7777724999469	2.4005336000118405	0.5	0	2.1	top	left	left	gamble	good	2.1	20.48	
54	135	loss	770.9831159999594	770.9918210000033	776.7218809999758	776.7296073999023	5.730059999972582	-0.5	-1.24	0	top	left	right	safe	bad	-0.5	19.98	
