Round	Trial Num	TrialType	TrialOnset	ChoiceOnset	DecisionOnset	Feedback Onset	RT	Safe Bet	Low Bet	High Bet	High Bet Pos	Gamble Pos	Choice Pos	Gamble Choice	Outcome	Profit	TotalProfit	
26	17	mix	1445.3399982999836	1445.3407560999913	1448.3348051999928	1450.3508716999786	2.9940491000015754	0	-0.8	0.32	top	right	right	gamble	bad	-0.8	6.48	
27	45	mix	1455.8113652999746	1455.819937799999	1459.6785718000028	1461.6947484999837	3.8586340000038035	0	-1.1	1.32	top	left	left	gamble	bad	-1.1	5.38	
28	103	loss	1469.573007400002	1469.5737623999885	1474.4875636999786	1474.4924745000026	4.913801299990155	-0.2	-0.4	0	top	right	left	safe	good	-0.2	5.18	
29	48	mix	1481.5449974999938	1481.5457349999924	1483.667217899987	1485.6821960999805	2.1214828999945894	0	-1.5	1.8	bottom	right	right	gamble	bad	-1.5	3.68	
30	89	gain	1490.4481301999767	1490.4556255999778	1493.0610212000029	1493.0684047999966	2.6053956000250764	0.5	0	2.1	top	left	right	safe	bad	0.5	4.18	
31	105	loss	1503.4384737999935	1503.4475726999808	1511.417480299977	0	0	-0.2	-0.5	0	top	left	right	safe	NaN	0	4.18	
32	12	mix	1513.8946712999896	1513.9029863000032	1514.582983899978	1514.590558900003	0.6799975999747403	0	-0.5	0.33	bottom	left	right	safe	good	0.0	4.18	
33	60	gain	1521.6415356999787	1521.6502104999963	1523.2784048999893	1525.2947004000016	1.6281943999929354	0.2	0	1	top	left	left	gamble	good	1.0	5.18	
34	7	mix	1533.2736878999858	1533.2806232000003	1538.1540451999754	1540.1700377999805	4.873421999975108	0	-0.3	0.3	top	left	left	gamble	good	0.3	5.48	
35	53	gain	1545.3454479999782	1545.3462068999943	1549.4647225999797	1551.4804301999975	4.118515699985437	0.2	0	0.4	top	right	right	gamble	bad	0.0	5.48	
36	121	loss	1556.2728065999981	1556.2817650999932	1560.6910604999866	1560.6952128999983	4.409295399993425	-0.4	-0.67	0	bottom	left	right	safe	bad	-0.4	5.08	
37	2	mix	1570.1203372000018	1570.1211070999852	1575.3500012999866	1577.3662141999812	5.228894200001378	0	-0.3	0.09	top	right	right	gamble	good	0.09	5.17	
38	61	gain	1581.6229434999987	1581.6283316999907	1589.610003299982	0	0	0.3	0	0.5	top	left	right	gamble	NaN	0	5.17	
39	59	gain	1592.468678699981	1592.4695149999752	1596.00671039999	1596.01302079999	3.5371954000147525	0.2	0	0.84	bottom	right	left	safe	bad	0.2	5.37	
40	10	mix	1617.2282405000005	1617.2351328999794	1625.2071630999853	0	0	0	-0.5	0.2	top	left	left	safe	NaN	0	5.37	
41	38	mix	1628.0046780999983	1628.0054437999788	1631.4045322999882	1633.4195150999876	3.399088500009384	0	-0.5	0.6	bottom	right	right	gamble	good	0.6	5.97	
42	137	loss	1638.0978411999822	1638.106229899975	1641.5324027999886	1643.548689999996	3.4261729000136256	-0.5	-1.58	0	bottom	left	left	gamble	bad	-1.58	4.39	
43	116	loss	1656.4576602999878	1656.4642107999825	1661.6219930999796	1661.630192599987	5.157782299997052	-0.3	-0.84	0	bottom	left	right	safe	good	-0.3	4.09	
44	108	loss	1668.8817580000032	1668.8825163999863	1672.5152472999762	1672.5196443999885	3.632730899989838	-0.2	-0.72	0	bottom	right	left	safe	bad	-0.2	3.89	
45	81	gain	1679.5462955999828	1679.5532072999922	1681.9617185999814	1681.9691859000013	2.4085112999891862	0.5	0	0.84	bottom	left	right	safe	good	0.5	4.39	
46	31	mix	1699.9516744999855	1699.9599521999771	1706.6317514999828	1706.6368064999988	6.6717993000056595	0	-1.5	0.78	bottom	left	right	safe	good	0.0	4.39	
47	43	mix	1713.3820384999854	1713.3827898000018	1716.9428451999847	1716.9507616999908	3.560055399982957	0	-0.8	1.6	top	right	left	safe	bad	0.0	4.39	
48	109	loss	1723.7659621999774	1723.7667205999896	1728.0368195999763	1728.0445485999808	4.270098999986658	-0.2	-0.84	0	bottom	right	left	safe	bad	-0.2	4.19	
49	124	loss	1742.9619452999905	1742.9627314999816	1745.9266362999915	1745.9311404999753	2.9639048000099137	-0.4	-0.89	0	bottom	right	left	safe	bad	-0.4	3.79	
50	90	gain	1752.9308136999898	1752.9315795000002	1756.288491299987	1756.2958057999786	3.3569117999868467	0.5	0	2.5	top	right	left	safe	good	0.5	4.29	
51	33	mix	1763.5297307999863	1763.530615399999	1767.1320105999766	1769.1481934999756	3.60139519997756	0	-1.5	1.23	bottom	right	right	gamble	good	1.23	5.52	
52	85	gain	1781.8243136999954	1781.83286699999	1784.989024999988	1787.0054791999864	3.1561579999979585	0.5	0	1.24	top	left	left	gamble	good	1.24	6.76	
53	82	gain	1791.7123336999794	1791.7160922999901	1795.7175026999903	1797.7336513999908	4.001410400000168	0.5	0	0.91	top	left	left	gamble	good	0.91	7.67	
54	70	gain	1803.201256899978	1803.2068979000032	1805.6789050999796	1807.6944949000026	2.4720071999763604	0.3	0	1.5	top	left	left	gamble	bad	0.0	7.67	
55	91	gain	1819.8374869999825	1819.8460551999742	1822.3865379999916	1824.4025891999772	2.540482800017344	0.6	0	1.01	bottom	left	left	gamble	bad	0.0	7.67	
56	127	loss	1829.877350900002	1829.8782006999827	1832.5475296999793	1832.552215099975	2.669328999996651	-0.4	-1.26	0	top	right	left	safe	bad	-0.4	7.27	
57	46	mix	1839.1315295999811	1839.1411297000013	1841.6091507999809	1843.6257235999801	2.4680210999795236	0	-1.1	1.65	bottom	left	left	gamble	good	1.65	8.92	
58	76	gain	1855.668513599987	1855.6774947999802	1857.8506350999814	1859.8674480999762	2.1731403000012506	0.4	0	1.12	bottom	left	left	gamble	bad	0.0	8.92	
59	149	loss	1864.7952482999826	1864.7964249999786	1870.310602099984	1870.3149104999902	5.514177100005327	-0.6	-2.52	0	bottom	right	left	safe	bad	-0.6	8.32	
60	86	gain	1877.5816278999846	1877.589495799999	1880.2386310999864	1882.2548438999802	2.6491352999873925	0.5	0	1.4	top	left	left	gamble	bad	0.0	8.32	
61	72	gain	1892.8653154999774	1892.8715649999795	1895.7469942999887	1897.7636887999834	2.875429300009273	0.4	0	0.73	top	left	left	gamble	bad	0.0	8.32	
62	50	mix	1903.0287951999926	1903.036498100002	1906.0917004999937	1906.0962854999816	3.0552023999916855	0	-1.5	3	top	left	right	safe	bad	0.0	8.32	
63	24	mix	1913.5037416999985	1913.5045306999818	1916.336101199995	1916.339780499984	2.8315705000131857	0	-1.1	0.44	bottom	right	left	safe	bad	0.0	8.32	
64	54	gain	1928.2972352999786	1928.2980177999998	1930.812659099989	1932.8289420999936	2.5146412999893073	0.2	0	0.44	top	right	right	gamble	good	0.44	8.76	
65	34	mix	1936.907791799982	1936.9085562999826	1939.824681099999	1939.8322744999896	2.916124800016405	0	-1.5	1.5	bottom	right	left	safe	bad	0.0	8.76	
66	111	loss	1947.0763856999984	1947.0845122000028	1952.4004458999843	1952.4029524999787	5.315933699981542	-0.3	-0.5	0	top	left	right	safe	good	-0.3	8.46	
67	15	mix	1965.260780599987	1965.261539500003	1973.2406927999982	0	0	0	-0.8	0.16	top	right	NaN	NaN	Nan	0	8.46	
68	140	loss	1976.8580940999964	1976.8588931999984	1977.8057640999905	1977.8134719999798	0.9468708999920636	-0.5	-2.5	0	top	right	left	safe	good	-0.5	7.96	
69	55	gain	1984.6171035000007	1984.6240219000028	1988.8488144000003	1988.8566346000007	4.22479249999742	0.2	0	0.5	top	left	right	safe	good	0.2	8.16	
70	20	mix	2000.5595026999945	2000.5667710999842	2003.557766599988	2005.5737935999932	2.990995500003919	0	-0.8	0.66	top	left	left	gamble	bad	-0.8	7.36	
71	49	mix	2010.980100899993	2010.9808173999772	2014.6516250999994	2016.667919999978	3.6708077000221238	0	-1.5	2.25	bottom	right	right	gamble	good	2.25	9.61	
72	40	mix	2021.6955397999845	2021.696430699987	2025.1121356999793	2027.1288260000001	3.4157049999921583	0	-0.5	1	top	right	right	gamble	bad	-0.5	9.11	
73	118	loss	2039.0719955999812	2039.0728231999965	2043.5199775999936	2043.5251685999974	4.447154399997089	-0.3	-1.08	0	top	right	left	safe	bad	-0.3	8.81	
74	41	mix	2050.3051646999957	2050.311453000002	2053.7310169999837	2053.7376176999824	3.4195639999816194	0	-0.8	0.96	bottom	left	right	safe	good	0.0	8.81	
75	21	mix	2060.9621171999897	2060.965151399985	2063.9262321999995	2063.9342448999814	2.961080800014315	0	-0.8	0.8	bottom	left	right	safe	bad	0.0	8.81	
76	77	gain	2075.1692989000003	2102.431210299983	2106.2866740999743	2108.302750199975	3.855463799991412	0.4	0	1.26	top	right	right	gamble	good	1.26	10.07	
77	115	loss	2112.3912970999954	2112.392054900003	2115.3658551999833	2115.373341600003	2.973800299980212	-0.3	-0.74	0	top	right	left	safe	good	-0.3	9.77	
78	117	loss	2122.313022699993	2122.3137382999994	2124.4608685999992	2124.468234699976	2.1471302999998443	-0.3	-0.95	0	top	right	left	safe	good	-0.3	9.47	
79	100	gain	2133.7549626999826	2133.7614858000015	2135.853265099984	2137.869482899987	2.0917792999825906	0.6	0	3	top	left	left	gamble	good	3.0	12.47	
80	63	gain	2143.334879799979	2143.335717299982	2146.7484689999837	2146.7537802000006	3.412751700001536	0.3	0	0.6	bottom	right	left	safe	bad	0.3	12.77	
81	67	gain	2154.0081852999865	2154.0090021999786	2157.3264052000013	2159.342190800002	3.3174030000227503	0.3	0	0.95	top	right	right	gamble	bad	0.0	12.77	
82	146	loss	2167.187997699977	2167.1950950000028	2171.3024068999803	2171.310855399992	4.107311899977503	-0.6	-1.68	0	bottom	left	right	safe	bad	-0.6	12.17	
83	120	loss	2177.967072899977	2177.9761077000003	2181.263713399996	2181.2711923999886	3.2876056999957655	-0.3	-1.5	0	top	left	right	safe	good	-0.3	11.87	
84	28	mix	2188.197717599978	2188.198440999986	2190.759171999991	2190.763955399976	2.5607310000050347	0	-1.5	0.3	top	right	left	safe	good	0.0	11.87	
85	92	gain	2200.0365901999758	2200.037404999981	2202.1525786999846	2204.167558999994	2.115173700003652	0.6	0	1.09	top	right	right	gamble	bad	0.0	11.87	
86	14	mix	2209.1026838999824	2209.1099039999826	2214.029494699993	2216.044734299998	4.919590700010303	0	-0.5	0.5	top	left	left	gamble	good	0.5	12.37	
87	26	mix	2220.5924035999924	2220.5994702999888	2222.6749445000023	2222.6828252999985	2.0754742000135593	0	-1.1	0.73	bottom	left	right	safe	good	0.0	12.37	
88	47	mix	2234.4527130999777	2234.4594870999863	2239.133159399993	2239.1414229999937	4.673672300006729	0	-1.1	2.2	top	left	right	safe	good	0.0	12.37	
89	133	loss	2246.4164017000003	2246.4171206999745	2250.9604733999877	2252.975118499977	4.543352700013202	-0.5	-1	0	bottom	right	right	gamble	good	0.0	12.37	
90	58	gain	2257.50874629998	2257.5094646999787	2261.1212068999885	2261.1300183999992	3.6117422000097577	0.2	0	0.72	bottom	right	left	safe	bad	0.2	12.57	
91	73	gain	2271.0823324999947	2271.0830578999885	2276.7638411999797	2278.779339300003	5.6807832999911625	0.4	0	0.8	bottom	right	right	gamble	bad	0.0	12.57	
92	84	gain	2283.4136996000016	2283.414416899992	2286.025282699993	2288.040983199986	2.610865800001193	0.5	0	1.11	bottom	right	right	gamble	good	1.11	13.68	
93	134	loss	2293.3174750999897	2293.3182318999898	2296.2352772000013	2296.239739499986	2.917045300011523	-0.5	-1.11	0	bottom	right	left	safe	bad	-0.5	13.18	
94	71	gain	2305.8967889999913	2305.905790399993	2309.096039600001	2311.1122227000014	3.190249200008111	0.4	0	0.67	bottom	left	left	gamble	good	0.67	13.85	
95	1	mix	2315.8502345999877	2315.8575571999827	2318.6076310999924	2318.6145507999754	2.7500739000097383	0	-0.3	0.06	bottom	left	right	safe	good	0.0	13.85	
96	139	loss	2325.2880637999915	2325.2963053999993	2328.5348699000024	2328.539608799998	3.238564500003122	-0.5	-2.1	0	top	left	right	safe	bad	-0.5	13.35	
97	123	loss	2337.7970008999982	2337.7977506000025	2345.4431871999986	2345.4500401999976	7.645436599996174	-0.4	-0.8	0	bottom	right	left	safe	good	-0.4	12.95	
98	13	mix	2352.3868650999793	2352.387620900001	2355.854473399988	2357.869536699989	3.4668524999869987	0	-0.5	0.41	bottom	right	right	gamble	good	0.41	13.36	
99	32	mix	2362.4776113999833	2362.485604799993	2367.7483902999957	2367.7570210999984	5.262785500002792	0	-1.5	0.99	top	left	right	safe	bad	0.0	13.36	
100	110	loss	2379.842318299983	2379.849473099981	2384.3560639999923	2384.3616476999887	4.506590900011361	-0.2	-1	0	top	left	right	safe	bad	-0.2	13.16	
101	68	gain	2391.580414199998	2391.581300799997	2394.25086249999	2396.2670964999998	2.66956169999321	0.3	0	1.08	top	right	right	gamble	good	1.08	14.24	
102	74	gain	2400.316985799989	2400.3183222999796	2402.14721559998	2404.1626633999986	1.8288933000003453	0.4	0	0.89	bottom	right	right	gamble	good	0.89	15.13	
103	148	loss	2415.9567177999998	2415.9574888999923	2420.703703999985	2420.7121956999763	4.746215099992696	-0.6	-2.16	0	bottom	right	left	safe	good	-0.6	14.53	
104	88	gain	2427.7663255999796	2427.7670450999867	2430.2652358999767	2432.2813725000015	2.4981907999899704	0.5	0	1.8	bottom	right	right	gamble	good	1.8	16.33	
105	144	loss	2437.618613400002	2437.6193798999884	2440.4423491999914	2440.447430899978	2.822969300003024	-0.6	-1.33	0	bottom	right	left	safe	good	-0.6	15.73	
106	78	gain	2452.319663399976	2452.320376699994	2453.752732299996	2455.7694179999817	1.432355600001756	0.4	0	1.44	top	right	right	gamble	bad	0.0	15.73	
107	75	gain	2460.321902099997	2460.329334899987	2462.647909899999	2464.663813899999	2.3185750000120606	0.4	0	0.99	top	left	left	gamble	good	0.99	16.72	
108	4	mix	2470.1409961000027	2470.1417487	2472.675346199976	2474.692171199975	2.5335974999761675	0	-0.3	0.16	top	right	right	gamble	good	0.16	16.88	
109	93	gain	2485.15342409999	2485.154180399986	2487.600947400002	2489.6165751999943	2.446767000015825	0.6	0	1.2	top	right	right	gamble	good	1.2	18.08	
110	23	mix	2494.4945775999804	2494.495349999983	2499.0965063999756	2499.1047199000022	4.60115639999276	0	-1.1	0.33	bottom	right	left	safe	good	0.0	18.08	
111	142	loss	2505.6846568999754	2505.685377899994	2509.4393818999815	2509.444155299978	3.754003999987617	-0.6	-1.09	0	top	right	left	safe	good	-0.6	17.48	
112	11	mix	2523.0324354999757	2523.040678599995	2527.547082299978	2529.563250499981	4.506403699982911	0	-0.5	0.26	top	left	left	gamble	bad	-0.5	16.98	
113	141	loss	2534.42089139999	2534.4291483999987	2537.259037599986	2537.266659099987	2.8298891999875195	-0.6	-1.01	0	bottom	left	right	safe	good	-0.6	16.38	
114	138	loss	2543.924106899998	2543.9248580999847	2548.2027152999945	2548.2106091000023	4.277857200009748	-0.5	-1.8	0	bottom	right	left	safe	bad	-0.5	15.88	
115	30	mix	2558.8308653999993	2558.8382501000015	2561.828793499997	2561.836017900001	2.9905433999956585	0	-1.5	0.6	top	left	right	safe	good	0.0	15.88	
116	99	gain	2569.364500900003	2569.3652127999812	2573.756191499997	2575.7720212999848	4.390978700015694	0.6	0	2.52	bottom	right	right	gamble	good	2.52	18.4	
117	51	gain	2580.319747599977	2580.327217199985	2582.9669239999785	2584.9837148999795	2.6397067999932915	0.2	0	0.34	bottom	left	left	gamble	bad	0.0	18.4	
118	104	loss	2595.677172800002	2595.6780355999945	2598.841794499982	2598.846543499996	3.1637588999874424	-0.2	-0.44	0	top	right	left	safe	bad	-0.2	18.2	
119	83	gain	2605.562107899983	2605.562858099991	2608.0044711999944	2610.0206782000023	2.441613100003451	0.5	0	1	bottom	right	right	gamble	good	1.0	19.2	
120	80	gain	2615.5176423999947	2615.5252133999893	2617.832945799979	2619.8487698999816	2.307732399989618	0.4	0	2	top	left	left	gamble	bad	0.0	19.2	
121	125	loss	2631.258736699994	2631.2733750999905	2635.2069073999883	2635.2149551999755	3.9335322999977507	-0.4	-0.99	0	top	left	right	safe	bad	-0.4	18.8	
122	18	mix	2642.090066999983	2642.0908293999964	2646.6007312999864	2648.616043499991	4.509901899989927	0	-0.8	0.42	top	right	right	gamble	good	0.42	19.22	
123	19	mix	2653.5903202999907	2653.5910808999906	2657.1950034999754	2659.209859900002	3.6039225999847986	0	-0.8	0.53	bottom	right	right	gamble	bad	-0.8	18.42	
124	143	loss	2670.3542787999904	2670.3550280999916	2677.800953500002	2677.809444099985	7.44592540001031	-0.6	-1.2	0	top	right	left	safe	bad	-0.6	17.82	
125	113	loss	2685.3343087999965	2685.3350555999787	2690.061159199977	2690.0694425999827	4.726103599998169	-0.3	-0.6	0	bottom	right	left	safe	bad	-0.3	17.52	
126	29	mix	2696.636415999994	2696.6373789999925	2700.2055697999895	2702.221931499982	3.5681907999969553	0	-1.5	0.45	top	right	right	gamble	good	0.45	17.97	
127	22	mix	2712.6486519999744	2712.6575669999875	2717.3801144999743	2717.387718299986	4.722547499986831	0	-1.1	0.22	top	left	right	safe	good	0.0	17.97	
128	79	gain	2724.7439392999804	2724.744710500003	2727.223814099998	2729.2406867999816	2.479103599995142	0.4	0	1.68	top	right	right	gamble	good	1.68	19.65	
129	96	gain	2733.7879494999943	2733.7962711	2735.6202215999947	2737.636522899993	1.8239504999946803	0.6	0	1.68	bottom	left	left	gamble	good	1.68	21.33	
130	35	mix	2749.5635023999785	2749.5752064999833	2754.5103524999868	2754.518489899987	4.935146000003442	0	-0.3	0.36	top	left	right	safe	bad	0.0	21.33	
131	44	mix	2761.2838311999803	2761.2845866999996	2765.487983799976	2767.5040337999817	4.203397099976428	0	-1.1	1.1	bottom	right	right	gamble	bad	-1.1	20.23	
132	36	mix	2772.7902348999924	2772.794071099983	2775.6311266999983	2775.6352990999876	2.8370556000154465	0	-0.3	0.45	top	left	right	safe	good	0.0	20.23	
133	129	loss	2792.0570493999985	2792.057869099983	2795.3220642999804	2795.3268344999815	3.26419519999763	-0.4	-1.68	0	top	right	left	safe	bad	-0.4	19.83	
134	126	loss	2801.958945999999	2801.9682802000025	2806.100573599979	2806.109447499999	4.132293399976334	-0.4	-1.12	0	bottom	left	right	safe	good	-0.4	19.43	
135	95	gain	2813.4274786000024	2813.434033700003	2816.1442650999816	2818.160553499998	2.710231399978511	0.6	0	1.49	top	left	left	gamble	bad	0.0	19.43	
136	16	mix	2827.787740599975	2827.7956443000003	2835.7678454999987	0	0	0	-0.8	0.24	bottom	left	left	gamble	NaN	0	19.43	
137	102	loss	2838.804795599979	2838.8056050000014	2845.2622135999845	2845.267544799979	6.456608599983156	-0.2	-0.36	0	top	right	left	safe	bad	-0.2	19.23	
138	62	gain	2851.8291663999844	2851.836185399996	2855.4889522999874	2855.4925661000016	3.6527668999915477	0.3	0	0.55	bottom	left	right	safe	good	0.3	19.53	
139	136	loss	2868.050803899998	2868.0574355999997	2872.413983699982	2872.417856199987	4.356548099982319	-0.5	-1.4	0	top	left	right	safe	good	-0.5	19.03	
140	145	loss	2879.2703050999844	2879.2775666999805	2882.010172899987	2882.017847499985	2.7326062000065576	-0.6	-1.49	0	top	left	right	safe	good	-0.6	18.43	
141	135	loss	2889.134555800003	2889.1418806999864	2893.9366674999765	2893.94517739999	4.794786799990106	-0.5	-1.24	0	top	left	right	safe	bad	-0.5	17.93	
142	114	loss	2919.8553392999747	2919.8624692999874	2924.987047100003	2924.9955130000017	5.124577800015686	-0.3	-0.67	0	top	left	right	safe	bad	-0.3	17.63	
143	150	loss	2931.8097115999844	2931.815274499997	2935.313858199981	2937.3309654999757	3.4985836999840103	-0.6	-3	0	top	left	left	gamble	good	0.0	17.63	
144	130	loss	2942.6435455999745	2942.6491239999887	2947.5083539999905	2947.517930000002	4.859230000001844	-0.4	-2	0	top	left	right	safe	good	-0.4	17.23	
145	39	mix	2960.468677500001	2960.4760793999885	2964.3824196999776	2964.389424599998	3.906340299989097	0	-0.5	0.75	top	left	right	safe	bad	0.0	17.23	
146	8	mix	2971.616707999987	2971.6174259999825	2975.9633407999936	2975.9709808999905	4.345914800011087	0	-0.5	0.1	bottom	right	left	safe	bad	0.0	17.23	
147	6	mix	2982.7734285999904	2982.782714000001	2986.5541321999917	2988.57029589999	3.771418199990876	0	-0.3	0.25	bottom	left	left	gamble	bad	-0.3	16.93	
148	25	mix	2997.7155100999807	2997.7217982999864	3002.0796449999907	3002.0877858999884	4.357846700004302	0	-1.1	0.57	top	left	right	safe	bad	0.0	16.93	
149	66	gain	3009.2518130999815	3009.2594738999906	3012.8071378000022	3014.8233512000006	3.5476639000116847	0.3	0	0.84	bottom	left	left	gamble	bad	0.0	16.93	
150	57	gain	3020.158001999982	3020.1651755999774	3022.2520127999887	3024.2678804000025	2.0868372000113595	0.2	0	0.63	top	left	left	gamble	good	0.63	17.56	

Start Time: 16:03:36
End Time: 16:54:10
