Round	Trial Num	TrialType	TrialOnset	ChoiceOnset	DecisionOnset	Feedback Onset	RT	Safe Bet	Low Bet	High Bet	High Bet Pos	Gamble Pos	Choice Pos	Gamble Choice	Outcome	Profit	TotalProfit	
127	83	gain	2081.091098810255	2081.09191903437	2082.5739664339926	2084.5906071194913	1.4820473996223882	0.5	0	1	bottom	right	right	gamble	good	1.0	14.01	
128	45	mix	2090.087125689548	2090.0957897550543	2092.4527930799522	2094.469455952116	2.35700332489796	0	-1.1	1.32	top	left	left	gamble	bad	-1.1	12.91	
129	132	loss	2099.176189470105	2099.184132639435	2103.347933414043	2105.3639965634793	4.163800774607807	-0.5	-0.91	0	top	left	left	gamble	good	0.0	12.91	
130	67	gain	2114.442768118228	2114.4435518197133	2116.9416770460666	2118.9583600569167	2.498125226353295	0.3	0	0.95	top	right	right	gamble	bad	0.0	12.91	
131	11	mix	2124.129399830126	2124.137522199482	2128.0367175742867	2128.043290972768	3.899195374804549	0	-0.5	0.26	top	left	right	safe	good	0.0	12.91	
132	35	mix	2134.9219708453747	2134.9287183238775	2142.8468112805276	2144.863330451364	7.918092956650071	0	-0.3	0.36	top	left	left	gamble	good	0.36	13.27	
133	72	gain	2153.89177376288	2153.8992871934897	2157.6392443971126	2157.6415985735366	3.7399572036229074	0.4	0	0.73	top	left	right	safe	good	0.4	13.67	
134	38	mix	2164.9301235934254	2164.9308779402054	2169.703536589397	2171.716693967697	4.772658649191726	0	-0.5	0.6	bottom	right	right	gamble	good	0.6	14.27	
135	79	gain	2176.395720771572	2176.3965522596845	2180.6962586788577	2182.712902777712	4.299706419173162	0.4	0	1.68	top	right	right	gamble	good	1.68	15.95	
136	59	gain	2193.79119236971	2193.791942279204	2202.619171945669	2204.6356276284787	8.827229666465428	0.2	0	0.84	bottom	right	right	gamble	good	0.84	16.79	
137	97	gain	2209.7542126514018	2209.759958657727	2213.264317997149	2215.2813286880264	3.5043593394220807	0.6	0	1.9	top	left	left	gamble	bad	0.0	16.79	
138	53	gain	2220.303162761091	2220.3038706865627	2224.376494485594	2226.3926248776843	4.072623799031135	0.2	0	0.4	top	right	right	gamble	bad	0.0	16.79	
139	15	mix	2235.4884098540642	2235.4892433902132	2237.903177028813	2237.909769541933	2.4139336385997012	0	-0.8	0.16	top	right	left	safe	good	0.0	16.79	
140	130	loss	2245.2505486081354	2245.2575213666423	2250.331340856559	2252.348494566162	5.0738194899167866	-0.4	-2	0	top	left	left	gamble	bad	-2.0	14.79	
141	96	gain	2257.78514394199	2257.7914094577427	2262.9751638997695	2262.9820837516454	5.183754442026839	0.6	0	1.68	bottom	left	right	safe	bad	0.6	15.39	
142	22	mix	2275.019917486061	2275.027858607413	2277.869129022991	2279.8851116177393	2.8412704155780375	0	-1.1	0.22	top	left	left	gamble	bad	-1.1	14.29	
143	108	loss	2285.2107784893014	2285.2115666281315	2291.579434594896	2291.5859028626583	6.3678679667646065	-0.2	-0.72	0	bottom	right	left	safe	bad	-0.2	14.09	
144	107	loss	2298.621900906146	2298.630024982209	2300.7083985422505	2302.7244879743084	2.078373560041655	-0.2	-0.63	0	top	left	left	gamble	good	0.0	14.09	
145	74	gain	2311.9037054129294	2311.9044689757284	2318.034080773825	2320.049581747153	6.129611798096448	0.4	0	0.89	bottom	right	right	gamble	good	0.89	14.98	
146	84	gain	2324.587856655009	2324.588604857796	2328.0128453995567	2330.029541039723	3.4242405417608097	0.5	0	1.11	bottom	right	right	gamble	good	1.11	16.09	
147	105	loss	2335.3068819297478	2335.310438623652	2339.1743234004243	2339.1802513374714	3.8638847767724656	-0.2	-0.5	0	top	left	right	safe	good	-0.2	15.89	
148	51	gain	2350.1357718418585	2350.1420783175854	2356.9997723306296	2359.0163433841662	6.857694013044238	0.2	0	0.34	bottom	left	left	gamble	bad	0.0	15.89	
149	29	mix	2364.4693501387956	2364.470099024242	2370.0778868186753	2370.0848206651863	5.607787794433534	0	-1.5	0.45	top	right	left	safe	bad	0.0	15.89	
150	115	loss	2377.4967817381257	2377.497616298264	2380.988846931432	2380.9951742285048	3.4912306331680156	-0.3	-0.74	0	top	right	left	safe	good	-0.3	15.59	

Start Time: 15:15:51
End Time: 15:55:44
